Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3
28.05,-464,-871,-0.069872704,-1,820,-1.239375912,9,-416
28.15,-466,-871,0,0,816,-0.95711745,7,-419
28.56,-472,-867,0.070043542,1,818,-1.514676136,11,-416
28.62,-472,-865,0.210129787,3,818,-1.511045505,11,-417
28.71,-476,-869,-0.070215217,-1,816,-1.224660993,9,-421
28.71,-476,-869,0,0,806,-1.475673857,11,-427
28.77,-476,-867,-0.070215217,-1,816,-1.752026401,13,-425
28.93,-478,-865,-0.070387736,-1,814,-0.943607664,7,-425
28.41,-470,-869,-0.070215217,-1,816,-1.503836197,11,-419
28.56,-472,-867,-0.070043542,-1,818,-1.777099111,13,-419
29.29,-484,-863,-0.071086372,-1,806,-1.73570053,13,-429
29.17,-484,-867,0.070910416,1,808,-0.93918875,7,-427
29.07,-482,-867,0,0,812,-1.213138233,9,-425
29.17,-484,-867,-0.070561104,-1,812,-0.943607664,7,-425
29.43,-488,-865,-0.070910416,-1,808,-1.448546699,11,-435
29.47,-490,-867,-0.213258242,-3,806,-1.455234575,11,-433
29.64,-490,-861,-0.21378873,-3,804,-1.448546699,11,-435
29.64,-490,-861,0.071440918,1,802,-1.719676018,13,-433
29.44,-486,-861,0.070561104,1,812,-1.455234575,11,-433
29.49,-488,-863,0.212205124,3,810,-1.19625494,9,-431
29.74,-492,-861,0,0,808,-1.179835062,9,-437
29.64,-490,-861,-0.070910416,-1,808,-1.448546699,11,-435
29.33,-486,-865,0.211682456,3,812,-1.448546699,11,-435
29.59,-490,-863,0.070561104,1,812,-1.19625494,9,-431
29.7,-490,-859,-0.070910416,-1,808,-1.44192,11,-437
29.59,-490,-863,-0.071440918,-1,802,-1.169136594,9,-441
29.83,-496,-865,0.071263204,1,804,-1.185258047,9,-435
29.74,-492,-861,0.071263204,1,804,-1.179835062,9,-437
29.8,-492,-859,0.213258242,3,806,-1.688498306,13,-441
30.32,-500,-855,-0.21378873,-3,804,-1.680879672,13,-443
30.51,-505,-857,0.21593734,3,796,-1.673329461,13,-445
30.41,-503,-857,0.071979416,1,796,-1.39717776,11,-451
30.37,-501,-855,0,0,798,-1.665846757,13,-447
30.49,-501,-851,0.071799017,1,798,-1.403398786,11,-449
30.59,-503,-851,0,0,802,-1.665846757,13,-447
30.49,-500,-849,-0.213258242,-3,806,-1.921951465,15,-447
30.59,-503,-851,-0.071440918,-1,802,-1.403398786,11,-449
30.88,-509,-851,-0.071979416,-1,796,-1.378841198,11,-457
30.84,-507,-849,-0.217027922,-3,792,-1.384899683,11,-455
30.94,-509,-849,-0.071979416,-1,796,-1.384899683,11,-455
31.34,-517,-849,0.21593734,3,796,-1.125752077,9,-458
31.26,-513,-845,-0.216481258,-3,794,-1.369852193,11,-460
31.32,-513,-843,-0.072618016,-1,789,-1.106430707,9,-466
31.91,-525,-843,-0.072618016,-1,789,-1.358047564,11,-464
32.11,-529,-843,0.218963184,3,785,-1.346444612,11,-468
31.82,-523,-843,0,0,783,-1.346444612,11,-468
31.84,-521,-839,-0.072342948,-1,792,-1.106430707,9,-466
32,-523,-837,-0.072342948,-1,792,-0.864308396,7,-464
31.94,-523,-839,-0.072342948,-1,792,-1.346444612,11,-468
32,-523,-837,0,0,789,-1.335038211,11,-472
32.32,-527,-833,-0.217853116,-3,789,-1.340717156,11,-470
32.29,-529,-837,-0.072618016,-1,789,-1.335038211,11,-472
32.39,-531,-837,-0.073174476,-1,783,-1.318286361,11,-478
32.81,-537,-833,0,0,777,-1.069711398,9,-482
32.68,-537,-837,-0.073739529,-1,777,-1.538562709,13,-484
32.55,-533,-835,-0.07280256,-1,787,-0.846076721,7,-474
32.25,-525,-832,0,0,792,-1.358047564,11,-464
32.55,-531,-832,0.07280256,1,787,-0.846076721,7,-474
33.05,-542,-833,-0.074121104,-1,773,-1.296593643,11,-486
33.1,-541,-830,-0.074313377,-1,771,-1.296593643,11,-486
32.74,-535,-832,-0.220649662,-3,779,-1.544943699,13,-482
33,-541,-833,0,0,787,-1.804937745,15,-476
33.21,-542,-828,-0.073550211,-1,779,-1.995148054,17,-488
33.66,-554,-832,-0.224101773,-3,767,-1.489351244,13,-500
33.79,-550,-822,-0.22351894,-3,769,-1.507432234,13,-494
33.47,-546,-826,0,0,779,-1.760582315,15,-488
33.4,-546,-828,-0.22236232,-3,773,-1.047974195,9,-492
33.88,-552,-822,-0.371561883,-5,771,-1.047974195,9,-492
33.75,-552,-826,0,0,769,-1.495329864,13,-498
33.95,-556,-826,-0.224101773,-3,767,-1.513557162,13,-492
33.98,-554,-822,-0.224687654,-3,765,-1.507432234,13,-494
34.43,-558,-814,0.074313377,1,771,-0.802086637,7,-500
34.14,-556,-820,-0.074313377,-1,771,-1.507432234,13,-494
33.88,-552,-822,-0.372528206,-5,769,-1.725250841,15,-498
34.37,-558,-816,0,0,761,-1.480472398,13,-503
34.37,-558,-816,-0.074506649,-1,769,-0.800485874,7,-501
34.3,-558,-818,-0.22351894,-3,769,-1.486379822,13,-501
34.14,-556,-820,0,0,769,-1.489351244,13,-500
34.43,-558,-814,-0.07470093,-1,767,-1.495329864,13,-498
34.4,-560,-818,-0.224687654,-3,765,-1.486379822,13,-501
34.94,-570,-816,-0.07548829,-1,759,-1.021002428,9,-505
34.81,-566,-814,-0.074896226,-1,765,-1.238023599,11,-509
34.33,-556,-814,-0.074506649,-1,769,-1.495329864,13,-498
34.62,-562,-814,-0.074506649,-1,769,-1.260300899,11,-500
34.78,-568,-818,-0.075289898,-1,761,-1.252786597,11,-503
35,-570,-814,-0.075687731,-1,757,-1.005083655,9,-513
34.97,-568,-812,0,0,761,-1.012980512,9,-509
35.32,-574,-810,-0.37743621,-5,759,-1.228373362,11,-513
35.04,-568,-810,-0.075289898,-1,761,-1.668333547,15,-515
35.2,-570,-808,-0.227062136,-3,757,-1.228373362,11,-513
35.52,-574,-804,0,0,757,-1.681385442,15,-511
35.27,-570,-806,-0.075289898,-1,761,-1.661883272,15,-517
35.24,-568,-804,-0.07548829,-1,759,-1.445990775,13,-515
35.55,-576,-806,-0.381965312,-5,750,-1.434851014,13,-519
36.1,-582,-798,-0.385045585,-5,744,-1.642828198,15,-523
35.62,-576,-804,-0.534743831,-7,750,-1.21417679,11,-519
36.15,-580,-794,-0.075687731,-1,757,-1.434851014,13,-519
35.69,-576,-802,-0.07608979,-1,753,-1.200304567,11,-525
35.55,-576,-806,-0.076292426,-1,751,-1.649131164,15,-521
35.56,-572,-800,-0.379435814,-5,755,-1.661883272,15,-517
35.75,-576,-800,-0.075888228,-1,755,-1.21417679,11,-519
35.97,-582,-802,-0.22918136,-3,750,-1.204893291,11,-523
36.1,-582,-798,0.075687731,1,757,-1.423881545,13,-523
36.01,-583,-802,-0.228268296,-3,753,-1.418459455,13,-525
35.85,-578,-800,-0.227062136,-3,757,-1.655482668,15,-519
35.94,-580,-800,-0.228876195,-3,751,-1.200304567,11,-525
35.92,-578,-798,0,0,751,-1.204893291,11,-523
36.04,-582,-800,0,0,750,-0.985869824,9,-523
35.69,-576,-802,0,0,753,-1.876065223,17,-519
36.04,-582,-800,-0.227663619,-3,755,-1.204893291,11,-523
35.85,-578,-800,-0.228268296,-3,753,-1.204893291,11,-523
35.87,-580,-802,-0.076292426,-1,751,-1.204893291,11,-523
35.85,-578,-800,-0.228876195,-3,751,-1.204893291,11,-523
35.75,-576,-800,0,0,751,-1.21417679,11,-519
35.94,-580,-800,-0.228268296,-3,753,-1.655482668,15,-519
35.94,-580,-800,-0.076292426,-1,751,-1.20951723,11,-521
36.01,-580,-798,-0.076394149,-1,750,-1.655482668,15,-519
35.75,-576,-800,0,0,746,-1.20951723,11,-521
35.78,-578,-802,0.075888228,1,755,-1.649131164,15,-521
35.94,-580,-800,-0.076292426,-1,751,-1.204893291,11,-523
35.81,-580,-804,-0.076394149,-1,750,-1.20951723,11,-521
35.75,-576,-800,-0.07608979,-1,753,-1.429345238,13,-521
35.92,-578,-798,-0.076394149,-1,750,-0.769760821,7,-521
35.81,-580,-804,-0.228268296,-3,753,-1.21417679,11,-519
35.95,-583,-804,-0.076394149,-1,750,-1.434851014,13,-519
35.9,-582,-804,-0.228268296,-3,753,-1.655482668,15,-519
35.65,-578,-806,-0.228268296,-3,753,-1.429345238,13,-521
35.65,-578,-806,-0.07608979,-1,753,-1.200304567,11,-525
35.83,-582,-806,-0.381456718,-5,751,-1.204893291,11,-523
36.01,-580,-798,-0.228876195,-3,751,-0.989653602,9,-521
35.87,-580,-802,-0.22918136,-3,750,-1.21417679,11,-519
35.81,-580,-804,-0.076292426,-1,751,-1.429345238,13,-521
35.87,-580,-802,-0.07608979,-1,753,-1.20951723,11,-521
36.11,-585,-802,-0.076292426,-1,751,-1.418459455,13,-525
35.87,-580,-802,-0.228268296,-3,753,-1.418459455,13,-525
35.62,-576,-804,0,0,757,-1.204893291,11,-523
35.56,-572,-800,-0.380443582,-5,753,-0.993466533,9,-519
36.04,-582,-800,-0.380443582,-5,753,-1.429345238,13,-521
35.94,-580,-800,-0.227663619,-3,755,-1.20951723,11,-521
35.94,-580,-800,-0.227663619,-3,755,-1.636573215,15,-525
35.65,-578,-806,-0.076394149,-1,750,-0.985869824,9,-523
35.71,-578,-804,-0.227062136,-3,757,-1.434851014,13,-519
35.78,-578,-802,-0.076394149,-1,750,-1.423881545,13,-523
35.85,-578,-800,-0.07608979,-1,753,-0.993466533,9,-519
35.94,-580,-800,-0.076292426,-1,751,-1.655482668,15,-519
35.92,-578,-798,-0.076292426,-1,751,-1.429345238,13,-521
35.92,-578,-798,-0.381456718,-5,751,-0.772726785,7,-519
35.75,-576,-800,-0.227663619,-3,755,-1.649131164,15,-521
35.92,-578,-798,-0.076598411,-1,748,-1.642828198,15,-523
36.17,-582,-796,-0.22918136,-3,750,-1.429345238,13,-521
35.75,-576,-800,-0.228876195,-3,751,-1.434851014,13,-519
36.04,-582,-800,-0.07608979,-1,753,-1.649131164,15,-521
35.92,-578,-798,0,0,751,-1.642828198,15,-523
35.66,-574,-800,-0.228876195,-3,751,-1.200304567,11,-525
35.82,-576,-798,-0.076394149,-1,750,-0.769760821,7,-521
35.85,-578,-800,-0.076292426,-1,751,-1.423881545,13,-523
35.92,-578,-798,-0.076292426,-1,751,-1.20951723,11,-521
35.92,-578,-798,-0.076292426,-1,751,-1.649131164,15,-521
35.75,-576,-800,0,0,757,-1.868868554,17,-521
35.78,-578,-802,-0.228268296,-3,753,-0.985869824,9,-523
35.97,-582,-802,-0.07608979,-1,753,-1.204893291,11,-523
35.71,-578,-804,-0.07608979,-1,753,-1.649131164,15,-521
35.75,-576,-800,-0.075888228,-1,755,-1.861726868,17,-523
35.92,-578,-798,-0.07608979,-1,753,-1.434851014,13,-519
35.62,-576,-804,-0.075687731,-1,757,-1.429345238,13,-521
35.66,-574,-800,-0.075888228,-1,755,-1.21417679,11,-519
35.75,-576,-800,-0.379435814,-5,755,-0.989653602,9,-521
35.75,-576,-800,-0.07608979,-1,753,-1.429345238,13,-521
35.75,-576,-800,-0.380443582,-5,753,-1.204893291,11,-523
36.01,-580,-798,0.076292426,1,751,-0.993466533,9,-519
35.59,-574,-802,-0.381456718,-5,751,-1.890626069,17,-515
35.69,-576,-802,-0.228268296,-3,753,-1.200304567,11,-525
36.01,-580,-798,-0.076292426,-1,751,-1.423881545,13,-523
35.92,-578,-798,-0.07608979,-1,753,-1.649131164,15,-521
35.78,-578,-802,-0.228268296,-3,753,-1.423881545,13,-523
35.98,-578,-796,-0.07608979,-1,753,-1.429345238,13,-521
35.92,-578,-798,-0.07608979,-1,753,-1.20951723,11,-521
35.9,-582,-804,-0.075888228,-1,755,-1.423881545,13,-523
35.85,-578,-800,-0.228268296,-3,753,-1.204893291,11,-523
35.75,-576,-800,-0.380443582,-5,753,-1.20951723,11,-521
35.59,-574,-802,-0.076292426,-1,751,-1.204893291,11,-523
35.97,-582,-802,-0.07608979,-1,753,-1.655482668,15,-519
35.75,-576,-800,0,0,753,-1.440399361,13,-517
35.85,-578,-800,-0.076292426,-1,751,-1.204893291,11,-523
35.78,-578,-802,-0.075888228,-1,755,-0.985869824,9,-523
35.78,-578,-802,-0.076292426,-1,751,-1.423881545,13,-523
35.71,-578,-804,-0.379435814,-5,755,-0.997308956,9,-517
35.81,-580,-804,-0.07608979,-1,753,-1.204893291,11,-523
35.78,-578,-802,-0.075888228,-1,755,-1.434851014,13,-519
35.74,-580,-806,-0.076292426,-1,751,-0.989653602,9,-521
35.62,-576,-804,-0.075687731,-1,757,-1.204893291,11,-523
36.1,-582,-798,-0.381965312,-5,750,-1.20951723,11,-521
35.97,-582,-802,-0.075888228,-1,755,-1.429345238,13,-521
35.81,-580,-804,-0.076292426,-1,751,-1.21417679,11,-519
35.87,-580,-802,-0.227663619,-3,755,-0.985869824,9,-523
35.94,-580,-800,-0.075687731,-1,757,-1.218872385,11,-517
35.81,-580,-804,0,0,753,-1.204893291,11,-523
35.65,-578,-806,-0.531202685,-7,755,-1.20951723,11,-521
36.01,-580,-798,-0.075888228,-1,755,-1.20951723,11,-521
35.87,-580,-802,-0.227663619,-3,755,-1.200304567,11,-525
35.9,-582,-804,-0.075888228,-1,755,-1.429345238,13,-521
35.62,-576,-804,-0.076292426,-1,751,-1.20951723,11,-521
35.97,-582,-802,-0.075687731,-1,757,-1.649131164,15,-521
36.04,-582,-800,-0.379435814,-5,755,-1.655482668,15,-519
35.78,-578,-802,0.075687731,1,757,-1.20951723,11,-521
36.08,-580,-796,-0.381456718,-5,751,-1.204893291,11,-523
35.78,-578,-802,-0.380443582,-5,753,-1.20951723,11,-521
35.78,-578,-802,-0.07608979,-1,753,-1.642828198,15,-523
35.75,-576,-800,0,0,751,-1.20951723,11,-521
35.81,-580,-804,0,0,753,-0.982114867,9,-525
35.94,-580,-800,-0.07608979,-1,753,-0.982114867,9,-525
35.59,-574,-802,-0.228268296,-3,753,-1.20951723,11,-521
35.74,-580,-806,-0.379435814,-5,755,-1.20951723,11,-521
35.97,-582,-802,-0.075888228,-1,755,-0.985869824,9,-523
35.89,-576,-796,-0.227663619,-3,755,-1.20951723,11,-521
35.87,-580,-802,0.076292426,1,751,-1.876065223,17,-519
35.82,-576,-798,-0.380443582,-5,753,-1.655482668,15,-519
35.94,-580,-800,-0.227062136,-3,757,-1.655482668,15,-519
36.08,-580,-796,-0.379435814,-5,755,-1.20951723,11,-521
36.01,-580,-798,-0.227663619,-3,755,-1.429345238,13,-521
35.94,-580,-800,0,0,755,-1.434851014,13,-519
35.75,-576,-800,-0.228268296,-3,753,-1.642828198,15,-523
35.94,-580,-800,0,0,757,-1.649131164,15,-521
35.78,-578,-802,-0.07608979,-1,753,-1.413078494,13,-527
35.85,-578,-800,-0.075687731,-1,757,-1.21417679,11,-519
35.92,-578,-798,-0.228268296,-3,753,-0.985869824,9,-523
35.92,-578,-798,-0.382986579,-5,748,-0.985869824,9,-523
35.52,-574,-804,-0.379435814,-5,755,-1.20951723,11,-521
35.94,-580,-800,-0.228268296,-3,753,-1.200304567,11,-525
35.78,-578,-802,0,0,751,-1.642828198,15,-523
36.01,-580,-798,-0.076292426,-1,751,-0.989653602,9,-521
35.81,-580,-804,-0.22918136,-3,750,-1.423881545,13,-523
35.62,-576,-804,-0.228876195,-3,751,-1.423881545,13,-523
35.94,-580,-800,0,0,751,-1.204893291,11,-523
35.97,-582,-802,-0.075888228,-1,755,-1.434851014,13,-519
35.9,-582,-804,-0.227663619,-3,755,-1.636573215,15,-525
35.85,-578,-800,-0.076292426,-1,751,-1.423881545,13,-523
36.01,-583,-802,-0.076292426,-1,751,-1.434851014,13,-519
35.62,-576,-804,-0.075888228,-1,755,-1.413078494,13,-527
35.71,-578,-804,-0.228876195,-3,751,-1.204893291,11,-523
35.81,-580,-804,-0.075687731,-1,757,-1.204893291,11,-523
35.87,-580,-802,-0.227663619,-3,755,-1.200304567,11,-525
35.81,-580,-804,-0.076394149,-1,750,-1.204893291,11,-523
36.08,-583,-800,-0.228876195,-3,751,-1.636573215,15,-525
35.81,-580,-804,-0.228876195,-3,751,-0.989653602,9,-521
35.92,-578,-798,-0.075687731,-1,757,-1.20951723,11,-521
35.85,-578,-800,0,0,755,-1.413078494,13,-527
35.9,-582,-804,-0.227663619,-3,755,-1.204893291,11,-523
36.01,-583,-802,-0.378433371,-5,757,-1.434851014,13,-519
35.85,-578,-800,-0.227663619,-3,755,-1.649131164,15,-521
35.78,-578,-802,-0.07608979,-1,753,-1.655482668,15,-519
35.69,-576,-802,0.07608979,1,753,-1.423881545,13,-523
35.78,-578,-802,0.075888228,1,755,-1.649131164,15,-521
35.87,-580,-802,0,0,757,-1.418459455,13,-525
35.71,-578,-804,-0.379435814,-5,755,-1.200304567,11,-525
35.69,-576,-802,-0.076292426,-1,751,-1.434851014,13,-519
35.92,-578,-798,-0.228268296,-3,753,-1.200304567,11,-525
36.01,-583,-802,-0.227663619,-3,755,-1.418459455,13,-525
35.85,-578,-800,-0.227663619,-3,755,-1.200304567,11,-525
35.71,-578,-804,0.075888228,1,755,-1.20951723,11,-521
35.92,-578,-798,-0.07608979,-1,753,-0.769760821,7,-521
35.69,-576,-802,-0.07548829,-1,759,-1.204893291,11,-523
35.92,-578,-798,-0.075888228,-1,755,-1.636573215,15,-525
35.94,-580,-800,-0.53403183,-7,751,-1.868868554,17,-521
35.94,-580,-800,-0.378433371,-5,757,-1.20951723,11,-521
35.78,-578,-802,-0.381456718,-5,751,-1.429345238,13,-521
35.71,-578,-804,-0.378433371,-5,757,-1.200304567,11,-525
35.75,-576,-800,-0.532613501,-7,753,-1.642828198,15,-523
35.97,-582,-802,-0.228268296,-3,753,-1.423881545,13,-523
36.04,-582,-800,-0.076292426,-1,751,-1.21417679,11,-519
35.92,-578,-798,0,0,753,-1.204893291,11,-523
35.81,-580,-804,0,0,753,-1.649131164,15,-521
35.69,-576,-802,0,0,755,-1.200304567,11,-525
35.71,-578,-804,-0.075687731,-1,757,-1.200304567,11,-525
35.78,-578,-802,0,0,753,-1.434851014,13,-519
36.04,-582,-800,-0.228876195,-3,751,-1.21417679,11,-519
36.04,-582,-800,0,0,755,-0.985869824,9,-523
35.66,-574,-800,-0.076292426,-1,751,-1.418459455,13,-525
35.97,-582,-802,-0.07608979,-1,753,-1.423881545,13,-523
35.71,-578,-804,-0.228268296,-3,753,-1.868868554,17,-521
35.9,-582,-804,-0.227062136,-3,757,-1.20951723,11,-521
35.9,-582,-804,-0.228268296,-3,753,-1.649131164,15,-521
35.97,-582,-802,0,0,751,-1.649131164,15,-521
35.78,-578,-802,-0.075888228,-1,755,-1.429345238,13,-521
35.87,-580,-802,-0.228268296,-3,753,-1.418459455,13,-525
35.95,-583,-804,-0.076394149,-1,750,-1.21417679,11,-519
35.85,-578,-800,-0.228268296,-3,753,-1.418459455,13,-525
35.74,-580,-806,-0.227663619,-3,755,-1.204893291,11,-523
35.97,-582,-802,-0.076292426,-1,751,-1.20951723,11,-521
35.83,-582,-806,-0.228268296,-3,753,-1.418459455,13,-525
35.85,-578,-800,-0.380443582,-5,753,-1.204893291,11,-523
35.71,-578,-804,-0.076292426,-1,751,-1.204893291,11,-523
36.04,-585,-804,-0.227663619,-3,755,-0.989653602,9,-521
35.81,-580,-804,-0.22918136,-3,750,-0.982114867,9,-525
35.74,-580,-806,-0.076292426,-1,751,-1.429345238,13,-521
35.78,-578,-802,-0.532613501,-7,753,-1.868868554,17,-521
35.95,-583,-804,-0.07608979,-1,753,-1.204893291,11,-523
35.81,-580,-804,0,0,750,-1.418459455,13,-525
35.9,-582,-804,-0.228876195,-3,751,-0.989653602,9,-521
36.01,-583,-802,-0.228268296,-3,753,-0.985869824,9,-523
35.87,-580,-802,-0.228876195,-3,751,-1.20951723,11,-521
35.71,-578,-804,-0.075687731,-1,757,-1.642828198,15,-523
36.04,-582,-800,-0.076598411,-1,748,-1.418459455,13,-525
35.65,-578,-806,-0.227663619,-3,755,-0.985869824,9,-523
35.87,-580,-802,-0.076292426,-1,751,-1.429345238,13,-521
35.65,-578,-806,0,0,753,-1.418459455,13,-525
35.58,-578,-808,-0.381965312,-5,750,-0.985869824,9,-523
35.71,-578,-804,-0.076803768,-1,746,-1.423881545,13,-523
35.81,-580,-804,-0.380443582,-5,753,-1.429345238,13,-521
36.08,-583,-800,0,0,751,-1.434851014,13,-519
35.97,-582,-802,0.076292426,1,751,-1.429345238,13,-521
35.75,-576,-800,-0.076803768,-1,746,-0.766817537,7,-523
35.78,-578,-802,-0.228876195,-3,751,-1.642828198,15,-523
35.92,-578,-798,0.07608979,1,753,-1.21417679,11,-519
35.87,-580,-802,-0.076292426,-1,751,-1.423881545,13,-523
35.92,-578,-798,-0.381965312,-5,750,-1.21417679,11,-519
35.85,-578,-800,-0.076292426,-1,751,-1.649131164,15,-521
35.87,-580,-802,-0.381965312,-5,750,-0.989653602,9,-521
35.74,-580,-806,-0.076394149,-1,750,-1.204893291,11,-523
36.04,-582,-800,-0.228876195,-3,751,-1.649131164,15,-521
35.71,-578,-804,0,0,750,-1.655482668,15,-519
36.15,-583,-798,-0.22918136,-3,750,-1.429345238,13,-521
36.01,-580,-798,-0.380443582,-5,753,-1.20951723,11,-521
35.9,-582,-804,0,0,753,-1.876065223,17,-519
35.94,-580,-800,-0.227663619,-3,755,-1.861726868,17,-523
35.92,-578,-798,-0.228268296,-3,753,-1.642828198,15,-523
35.87,-580,-802,-0.076394149,-1,750,-1.407738196,13,-529
35.78,-578,-802,-0.228876195,-3,751,-1.204893291,11,-523
35.87,-580,-802,-0.076394149,-1,750,-1.655482668,15,-519
35.62,-576,-804,0,0,753,-1.649131164,15,-521
35.92,-578,-798,-0.228876195,-3,751,-1.642828198,15,-523
35.59,-574,-802,-0.380443582,-5,753,-1.649131164,15,-521
35.98,-578,-796,-0.381456718,-5,751,-1.423881545,13,-523
35.69,-576,-802,-0.228268296,-3,753,-1.423881545,13,-523
35.78,-578,-802,-0.228876195,-3,751,-1.21417679,11,-519
35.78,-578,-802,0.075888228,1,755,-1.20951723,11,-521
35.75,-576,-800,-0.228268296,-3,753,-1.429345238,13,-521
35.59,-574,-802,-0.075888228,-1,755,-1.423881545,13,-523
36.01,-580,-798,-0.226463823,-3,759,-1.21417679,11,-519
35.69,-576,-802,-0.378433371,-5,757,-1.434851014,13,-519
35.78,-578,-802,-0.076292426,-1,751,-1.429345238,13,-521
36.04,-582,-800,-0.227663619,-3,755,-1.218872385,11,-517
35.94,-580,-800,-0.228876195,-3,751,-1.649131164,15,-521
35.69,-576,-802,-0.228268296,-3,753,-1.20951723,11,-521
35.92,-578,-798,-0.228876195,-3,751,-1.655482668,15,-519
35.71,-578,-804,-0.076292426,-1,751,-1.418459455,13,-525
35.82,-576,-798,-0.227062136,-3,757,-1.429345238,13,-521
35.66,-574,-800,-0.22918136,-3,750,-1.440399361,13,-517
35.94,-580,-800,-0.076292426,-1,751,-1.20951723,11,-521
35.75,-576,-800,-0.227663619,-3,755,-1.655482668,15,-519
35.75,-576,-800,-0.381456718,-5,751,-1.429345238,13,-521
35.82,-576,-798,-0.076292426,-1,751,-1.20951723,11,-521
35.78,-578,-802,-0.076292426,-1,751,-1.20951723,11,-521
35.92,-578,-798,-0.228268296,-3,753,-1.434851014,13,-519
35.55,-576,-806,-0.076292426,-1,751,-1.21417679,11,-519
35.94,-580,-800,-0.228268296,-3,753,-1.434851014,13,-519
36.01,-583,-802,-0.228876195,-3,751,-1.218872385,11,-517
35.75,-576,-800,-0.075888228,-1,755,-1.434851014,13,-519
35.87,-580,-802,0,0,751,-1.655482668,15,-519
36.04,-582,-800,-0.076292426,-1,751,-0.985869824,9,-523
35.69,-576,-802,-0.07608979,-1,753,-1.861726868,17,-523
35.71,-578,-804,0,0,751,-1.440399361,13,-517
35.81,-580,-804,-0.228876195,-3,751,-1.876065223,17,-519
35.92,-578,-798,0.076292426,1,751,-1.636573215,15,-525
35.85,-578,-800,-0.228268296,-3,753,-1.429345238,13,-521
35.92,-578,-798,-0.228268296,-3,753,-1.20951723,11,-521
35.75,-576,-800,-0.07608979,-1,753,-0.989653602,9,-521
35.56,-572,-800,0,0,751,-1.21417679,11,-519
36.01,-580,-798,0,0,751,-1.20951723,11,-521
35.78,-578,-802,-0.076394149,-1,750,-1.655482668,15,-519
36.01,-580,-798,-0.22918136,-3,750,-1.434851014,13,-519
36.1,-582,-798,-0.07608979,-1,753,-1.204893291,11,-523
35.71,-578,-804,-0.22918136,-3,750,-1.649131164,15,-521
35.66,-574,-800,0,0,751,-1.861726868,17,-523
35.56,-572,-800,0,0,759,-1.20951723,11,-521
35.75,-576,-800,-0.227663619,-3,755,-1.661883272,15,-517
35.92,-578,-798,-0.076292426,-1,751,-1.429345238,13,-521
35.98,-578,-796,-0.228876195,-3,751,-1.423881545,13,-523
35.89,-576,-796,-0.380443582,-5,753,-1.418459455,13,-525
35.98,-578,-796,-0.379435814,-5,755,-1.20951723,11,-521
35.75,-576,-800,0.075687731,1,757,-1.642828198,15,-523
35.98,-578,-796,-0.227663619,-3,755,-1.429345238,13,-521
35.98,-578,-796,-0.075687731,-1,757,-1.636573215,15,-525
35.75,-576,-800,-0.227663619,-3,755,-1.204893291,11,-523
35.82,-576,-798,-0.380443582,-5,753,-0.982114867,9,-525
35.69,-576,-802,-0.228268296,-3,753,-1.642828198,15,-523
36.01,-580,-798,-0.07548829,-1,759,-1.204893291,11,-523
35.78,-578,-802,-0.228876195,-3,751,-0.993466533,9,-519
36.01,-580,-798,-0.227062136,-3,757,-0.989653602,9,-521
35.78,-578,-802,-0.07608979,-1,753,-1.195750657,11,-527
