Angle1,x1,y1,x2,y2,x3,y3
-2.41,41,-974,13,904,-3,72
-2.58,44,-976,15,902,-3,70
-2.58,44,-976,13,908,-5,72
-2.39,41,-982,13,908,-3,72
-2.46,42,-978,17,902,-3,74
-2.47,42,-974,13,902,-3,72
-2.59,44,-974,13,900,-7,74
-2.58,44,-978,13,904,-7,70
-2.57,44,-980,15,902,-7,74
-2.58,44,-976,17,902,-5,74
-2.58,44,-976,11,904,-3,72
-2.58,44,-978,13,902,-5,74
-2.58,44,-978,15,902,-7,74
-2.46,42,-978,17,908,-3,72
-2.58,44,-976,13,902,-3,72
-2.71,46,-972,15,904,-5,76
-2.7,46,-976,13,900,-5,74
-2.57,44,-980,19,904,-5,72
-2.45,42,-980,13,902,-5,70
-2.58,44,-978,9,904,-5,76
-2.57,44,-980,19,902,-5,72
-2.58,44,-978,17,904,-3,74
-2.69,46,-978,13,908,-3,74
-2.46,42,-976,17,904,-5,72
-2.45,42,-980,17,904,-5,70
-2.46,42,-978,13,906,-5,76
-2.46,42,-978,15,902,-5,76
-2.58,44,-976,13,908,-1,70
-1.93,33,-980,11,906,-9,66
-2.4,41,-978,15,904,-7,68
-2.41,41,-976,11,904,-3,72
-2.7,46,-976,15,908,-3,74
-2.16,37,-980,17,908,-9,68
-2.05,35,-976,13,906,-7,62
-1.46,25,-980,15,910,-9,52
-1.58,27,-976,19,906,-9,54
-1.58,27,-978,15,908,-3,50
-1.7,29,-978,15,904,-5,56
-1.46,25,-978,15,910,-7,54
-0.99,17,-982,13,908,-3,48
-1.12,19,-976,15,908,-7,52
-1.7,29,-976,23,906,-13,58
-1.7,29,-978,17,904,-3,56
-1.35,23,-978,17,910,-7,52
-1.23,21,-980,19,912,-11,48
-1.58,27,-978,15,910,-5,54
-0.99,17,-980,17,910,-9,52
-1.34,23,-980,17,908,-9,52
-0.88,15,-978,17,908,-5,44
-0.53,9,-978,25,906,-15,42
-0.99,17,-980,21,910,-9,54
-0.99,17,-980,21,910,-9,42
-0.76,13,-982,15,908,-11,42
-0.76,13,-976,21,906,-9,44
-0.76,13,-978,13,908,-5,41
-0.18,3,-974,9,908,1,35
0.18,-3,-980,13,908,-7,33
-0.64,11,-978,19,906,-15,37
-0.88,15,-978,31,902,-13,44
-1.58,27,-976,27,912,-13,52
-0.76,13,-974,23,914,-15,44
0,0,-978,25,906,-11,29
0.53,-9,-978,17,914,-3,21
0.64,-11,-980,5,914,1,19
0.18,-3,-980,1,912,0,27
-0.53,9,-980,19,910,-7,37
-0.76,13,-980,21,910,-15,42
-1.11,19,-978,19,910,-9,50
-1.35,23,-978,17,906,-9,52
-1.47,25,-976,17,908,-5,52
-2.41,41,-974,27,906,-17,66
-2.18,37,-974,15,904,-5,62
-2.28,39,-978,17,908,-5,68
-2.17,37,-976,11,906,-9,66
-2.06,35,-974,13,906,-11,70
-1.82,31,-976,21,906,-11,60
-1.83,31,-970,19,908,-9,60
-1.7,29,-978,15,906,-5,52
-1.82,31,-976,17,908,-9,60
-2.46,42,-978,21,912,-9,68
-2.7,46,-976,17,904,-5,70
-2.93,50,-976,13,908,-5,80
-2.17,37,-978,9,906,-3,72
-1.93,33,-978,13,906,-7,60
-1.81,31,-980,11,906,-3,62
-1.93,33,-978,13,908,-5,62
-1.58,27,-978,17,906,-13,52
-1.46,25,-982,13,910,-3,48
-0.88,15,-980,11,906,-5,42
-1.57,27,-982,19,908,-13,54
-2.4,41,-980,19,906,-7,58
-2.16,37,-982,15,904,-7,62
-1.82,31,-976,15,904,-7,64
-1.23,21,-978,13,906,-7,50
-1.11,19,-980,11,906,-5,48
-1.57,27,-982,9,904,-1,58
-1.93,33,-978,13,908,-3,58
-2.04,35,-982,19,908,-7,62
-2.16,37,-980,17,908,-13,66
-1.93,33,-980,15,908,-7,60
-1.92,33,-984,23,906,-11,60
-1.81,31,-982,15,908,-3,62
-1.58,27,-978,3,906,1,60
-1.34,23,-982,7,910,-1,52
-2.4,41,-978,15,908,-3,68
-2.4,41,-980,19,908,-7,72
-2.16,37,-980,11,904,-3,72
-3.39,58,-978,17,906,-9,82
-3.61,62,-984,11,910,-3,91
-2.8,48,-982,9,902,0,85
-3.27,56,-980,15,906,-3,76
-4.09,70,-980,25,906,-13,95
-3.86,66,-978,17,906,-7,93
-2.4,41,-978,11,910,0,74
-2.28,39,-980,7,908,-3,64
-2.91,50,-982,5,910,1,78
-3.03,52,-984,11,906,0,87
-3.04,52,-978,3,908,7,82
-3.28,56,-976,5,904,1,83
-2.7,46,-974,1,906,1,78
-2.57,44,-980,1,904,5,74
-3.18,54,-972,9,910,-1,83
-3.76,64,-974,15,908,-7,93
-2.93,50,-978,5,904,3,80
-2.71,46,-972,17,904,-3,78
-2.94,50,-974,17,908,-5,80
-3.05,52,-976,11,906,0,80
-2.82,48,-976,13,904,0,76
-3.28,56,-978,23,908,-13,89
-3.87,66,-976,27,908,-19,91
-3.39,58,-978,25,904,-15,89
-3.62,62,-980,17,906,-11,91
-3.06,52,-974,15,908,-7,83
-2.58,44,-978,11,910,-1,80
-3.04,52,-978,19,906,-13,82
-4.34,74,-976,29,906,-17,101
-4.57,78,-976,25,902,-19,105
-4.33,74,-978,23,904,-13,105
-3.52,60,-976,15,906,-9,89
-3.29,56,-974,13,906,-5,85
-3.64,62,-974,19,906,-11,89
-3.3,56,-972,21,902,-13,87
-2.81,48,-978,13,904,-9,78
-3.04,52,-980,19,906,-9,80
-3.42,58,-970,21,902,-11,87
-3.62,62,-980,15,906,-5,85
-3.4,58,-976,23,904,-11,89
-3.17,54,-974,19,906,-9,85
-2.93,50,-978,13,902,-5,78
-2.82,48,-974,7,904,1,74
-2.29,39,-976,15,906,-5,66
-2.59,44,-972,17,906,-5,76
-2.82,48,-976,13,902,-5,78
-2.8,48,-980,15,902,-3,76
-3.28,56,-978,21,902,-13,83
-3.52,60,-976,19,904,-13,87
-3.17,54,-976,15,904,-7,82
-3.52,60,-976,19,906,-7,87
-3.99,68,-976,21,904,-11,95
-3.85,66,-980,23,902,-13,93
-4.22,72,-976,19,906,-11,99
-4.68,80,-978,21,902,-9,107
-5.57,95,-974,9,904,-5,123
-4.8,82,-976,15,902,-1,107
-2.41,41,-976,21,906,-5,68
-2.4,41,-978,15,902,-1,64
-2.05,35,-980,15,908,-3,64
-2.16,37,-980,15,908,-7,62
-1.93,33,-978,13,910,-5,64
-1.94,33,-976,15,906,-5,68
-1.82,31,-978,15,904,-9,60
-2.05,35,-980,17,906,-7,66
-2.16,37,-980,13,904,-5,66
-1.93,33,-980,19,904,-5,64
-1.81,31,-980,17,906,-3,62
-2.04,35,-982,17,902,-5,60
-1.93,33,-980,13,904,-9,62
-2.05,35,-978,15,908,-5,62
-1.81,31,-982,13,912,-5,62
-2.16,37,-980,19,906,-5,64
-1.93,33,-980,17,906,-9,60
-1.93,33,-980,19,906,-9,66
-2.05,35,-980,15,902,-5,66
-2.27,39,-984,17,908,-7,64
-2.05,35,-980,15,904,-5,68
-1.81,31,-980,15,910,-7,64
-1.93,33,-980,17,902,-3,68
-2.05,35,-978,13,908,-5,64
-2.04,35,-982,13,908,-7,66
-2.05,35,-980,13,904,-7,64
-2.05,35,-978,17,906,-7,62
-1.93,33,-978,19,908,-7,64
-2.04,35,-982,17,904,-5,64
-2.05,35,-976,15,904,-5,66
-2.41,41,-974,17,906,-5,68
-2.05,35,-976,17,908,-9,64
-2.04,35,-982,19,906,-5,68
-1.82,31,-978,11,910,-7,66
-2.28,39,-980,15,908,-9,64
-2.27,39,-982,13,908,-9,66
-2.04,35,-982,11,904,-5,64
-1.94,33,-974,17,906,-7,68
-2.18,37,-974,13,906,-7,62
-2.05,35,-976,11,910,-9,66
-1.94,33,-976,15,906,-1,64
-2.17,37,-978,17,910,-9,62
-1.93,33,-978,15,904,-7,64
-2.17,37,-978,21,906,-3,60
-2.18,37,-974,15,902,-7,64
-1.94,33,-976,17,908,-7,66
-2.07,35,-970,15,904,-7,62
-2.05,35,-978,13,906,-7,64
-2.17,37,-976,19,908,-9,62
-2.18,37,-970,13,904,-3,66
-1.94,33,-976,15,908,-7,64
-2.17,37,-978,17,906,-7,66
-1.94,33,-976,19,906,-9,64
-1.93,33,-978,15,906,-5,62
-1.93,33,-978,17,904,-5,66
-1.94,33,-972,17,910,-3,64
-2.18,37,-974,19,904,-5,62
-2.18,37,-974,19,906,-3,62
-1.94,33,-972,11,908,-1,60
-2.29,39,-974,13,908,-11,66
-2.18,37,-974,19,906,-9,68
-2.06,35,-974,13,908,-1,66
-2.06,35,-974,15,908,-7,64
-2.18,37,-974,13,906,-5,60
-2.19,37,-968,15,908,-5,66
-2.05,35,-978,17,904,-7,64
-2.05,35,-976,17,908,-5,66
-2.05,35,-976,13,906,-7,64
-1.94,33,-974,19,906,-5,64
-2.05,35,-980,15,906,-3,64
-1.82,31,-978,15,908,-5,62
-1.93,33,-978,15,904,-1,60
-2.07,35,-970,13,906,-7,68
-2.05,35,-976,17,906,-7,62
-2.17,37,-978,15,908,-5,64
-2.17,37,-978,15,906,-5,60
-2.18,37,-972,17,906,-9,70
-2.48,42,-970,15,906,-5,72
-2.46,42,-978,11,906,-7,68
-2.18,37,-974,17,906,-3,68
-2.28,39,-978,15,904,-5,64
-2.46,42,-976,15,908,-5,70
-2.59,44,-974,19,906,-5,74
-3.29,56,-974,15,904,-7,82
-3.88,66,-972,21,904,-9,93
-4.11,70,-974,21,902,-11,101
-4.79,82,-978,13,902,-7,101
-4.57,78,-976,13,908,0,103
-4.1,70,-976,5,906,3,99
-3.41,58,-974,3,906,-1,85
-3.17,54,-976,13,902,-1,85
-3.05,52,-976,13,904,-3,85
-3.54,60,-970,17,904,-7,93
-3.75,64,-976,13,904,-7,91
-4.09,70,-978,17,906,-9,93
-4,68,-972,13,902,-9,93
-3.97,68,-980,13,904,-5,91
-3.5,60,-980,13,902,-5,93
-3.74,64,-980,11,906,-9,95
-3.41,58,-974,11,902,-5,87
-3.39,58,-980,15,904,-5,89
-3.74,64,-978,17,904,-9,93
-3.75,64,-976,13,906,-5,91
-3.28,56,-976,13,904,-5,87
-3.17,54,-974,13,902,-5,83
-3.04,52,-978,13,900,-3,78
-3.17,54,-974,13,906,-7,80
-3.06,52,-974,13,904,-7,82
-3.06,52,-974,7,904,-3,82
-2.59,44,-974,11,900,-1,74
-2.46,42,-976,19,904,-11,70
-2.06,35,-974,9,904,-5,58
-1.7,29,-978,9,906,0,60
-1.35,23,-974,1,904,5,54
-1.23,21,-980,13,902,-3,50
-1.94,33,-974,17,904,-3,58
-1.93,33,-978,15,904,-5,66
-2.42,41,-972,19,904,-11,68
-2.58,44,-976,23,906,-11,72
-2.05,35,-976,15,902,-1,66
-1.82,31,-974,13,906,-3,60
-2.58,44,-978,21,904,-9,80
-3.18,54,-972,19,902,-5,80
-3.29,56,-974,13,902,-5,83
-3.28,56,-976,19,904,-7,78
-3.04,52,-978,9,900,1,82
-2.8,48,-980,-1,900,11,78
-2.18,37,-974,13,906,-1,70
-2.83,48,-972,17,906,-13,78
-3.17,54,-974,17,900,-9,85
-3.4,58,-976,25,900,-19,83
-3.06,52,-972,15,900,-5,76
-2.82,48,-974,11,900,-5,74
-2.47,42,-974,13,898,-9,74
-2.7,46,-976,13,904,-9,68
-2.05,35,-976,11,906,-3,64
-1.82,31,-974,7,900,0,60
-1.47,25,-974,17,904,-7,52
-2.05,35,-976,19,902,-9,60
-2.41,41,-976,23,904,-17,66
-2.58,44,-978,29,900,-13,72
-2.82,48,-974,15,902,-7,70
-2.41,41,-974,13,902,-3,72
-2.47,42,-974,25,906,-13,68
-1.93,33,-978,19,906,-7,64
-2.05,35,-976,13,906,-7,62
-2.29,39,-976,25,904,-15,62
-3.04,52,-978,33,906,-25,78
-3.04,52,-978,21,908,-9,82
-2.94,50,-972,17,904,-5,82
-2.94,50,-974,11,904,-1,80
-2.59,44,-974,21,904,-9,72
-2.59,44,-974,21,908,-9,76
-1.71,29,-974,21,904,-7,56
-1.82,31,-974,11,906,-5,62
-1.59,27,-974,15,908,-5,54
-2.4,41,-978,15,904,-7,64
-2.4,41,-978,23,902,-19,70
-2.16,37,-982,21,910,-15,60
-1.7,29,-978,15,906,0,52
-1.11,19,-978,7,910,-1,50
-1.35,23,-978,15,910,-1,46
-1.46,25,-978,19,902,-9,54
-1.58,27,-978,25,910,-19,54
-1.58,27,-980,29,908,-19,60
-1.58,27,-980,17,904,-15,60
-0.87,15,-986,19,904,-7,42
-1.11,19,-978,15,902,-7,50
-1.11,19,-978,7,906,1,58
-1.81,31,-982,15,906,0,66
-2.58,44,-976,15,902,-3,70
-2.58,44,-978,21,906,-11,62
-2.4,41,-978,19,906,-9,72
-2.81,48,-978,13,906,-5,74
-3.52,60,-976,21,906,-5,91
-3.17,54,-976,9,908,-7,85
-2.94,50,-974,3,904,1,78
-3.03,52,-982,11,908,0,85
-3.62,62,-980,11,904,-3,89
-3.97,68,-980,1,904,11,99
-3.62,62,-980,7,906,-3,91
-3.27,56,-980,11,904,1,91
-3.28,56,-978,9,904,-3,83
-3.39,58,-978,19,904,-7,85
-2.93,50,-976,15,904,-9,78
-3.14,54,-984,19,906,-11,82
-2.57,44,-982,15,904,-9,72
-2.68,46,-982,17,906,-5,70
-2.05,35,-980,13,900,0,64
-2.44,42,-986,19,902,-9,72
-2.39,41,-982,17,902,-9,72
-1.58,27,-978,13,902,1,56
-1.82,31,-976,9,902,0,60
-1.81,31,-982,17,906,-3,58
-1.23,21,-980,25,904,-11,56
-1.93,33,-980,25,906,-17,58
-1.57,27,-982,23,908,-13,56
-1.82,31,-976,23,902,-9,58
-1.58,27,-978,11,908,-1,58
-1.69,29,-982,9,902,-5,58
-1.57,27,-984,11,904,-3,54
-0.88,15,-978,15,910,-11,44
-1.23,21,-980,23,906,-9,52
-1.81,31,-980,27,906,-13,56
-1.59,27,-974,27,900,-17,60
-0.77,13,-972,1,902,3,42
-0.53,9,-980,5,910,3,39
-0.29,5,-980,13,910,-5,33
-0.64,11,-982,23,904,-13,44
-1.46,25,-980,27,906,-17,46
-1.57,27,-984,23,908,-11,50
-1.22,21,-984,15,906,-5,50
-0.88,15,-982,19,906,-3,46
-1.11,19,-980,21,908,-13,48
-1.11,19,-980,17,908,-9,50
-1.23,21,-982,15,908,-7,52
-1.11,19,-978,15,908,-7,48
-1.71,29,-974,21,904,-9,52
-1.59,27,-974,13,906,-1,54
-1.34,23,-980,9,910,-3,50
-1.35,23,-978,9,902,-9,54
-1.69,29,-982,9,912,-5,54
-1.57,27,-984,9,908,0,56
-2.93,50,-978,17,908,-9,78
-3.03,52,-982,23,910,-11,76
-2.29,39,-976,7,904,1,64
-1.7,29,-976,11,910,-1,58
-1.46,25,-982,17,908,-3,62
-0.88,15,-982,5,906,3,44
-1.93,33,-980,9,910,-7,66
-1.69,29,-980,21,906,-15,54
-0.64,11,-982,19,906,-9,46
-0.76,13,-978,15,908,-5,46
-1.34,23,-980,23,906,-7,58
-1.7,29,-976,11,904,-3,58
-1.12,19,-976,9,906,-1,50
-0.53,9,-980,13,908,-1,41
0,0,-982,13,906,-3,35
0.29,-5,-980,13,908,-9,27
0.06,-1,-976,17,904,-5,29
-1.94,33,-976,19,906,-5,60
-2.39,41,-984,15,908,-3,72
-2.46,42,-976,17,906,-7,70
-2.4,41,-980,19,904,-7,70
-2.29,39,-976,15,904,-3,74
-2.46,42,-978,17,904,-3,68
-2.41,41,-974,13,902,-5,70
-2.4,41,-978,13,908,-5,74
-2.58,44,-976,11,902,-3,74
-2.17,37,-978,15,906,-7,70
-2.39,41,-982,11,900,-5,72
-2.82,48,-976,13,906,-5,74
-2.69,46,-978,11,906,-5,80
-3.74,64,-978,5,919,0,66
-2.28,39,-980,9,912,-5,60
-2.57,44,-980,17,902,-5,72
-2.05,35,-978,19,902,-9,68
-2.93,50,-978,15,904,0,78
-3.05,52,-976,19,904,-1,76
-2.57,44,-980,13,904,-9,74
-3.39,58,-978,35,904,-19,78
-2.04,35,-982,0,910,3,72
-3.04,52,-978,13,904,-1,78
-2.17,37,-976,17,904,-9,66
-2.92,50,-980,9,906,-5,76
-2.57,44,-980,15,906,-3,72
-2.57,44,-982,15,902,-5,74
-2.68,46,-982,17,906,-5,74
-2.39,41,-984,13,906,-5,74
-2.58,44,-976,13,904,-7,72
-2.57,44,-980,15,904,-1,76
-2.45,42,-982,17,908,-7,74
-2.58,44,-978,15,904,-3,74
-2.45,42,-980,19,906,-5,74
-2.46,42,-978,15,906,-7,74
-2.69,46,-980,15,906,-7,70
-2.46,42,-978,15,902,-9,72
-2.45,42,-982,13,904,-5,74
-2.57,44,-980,15,906,-7,70
-2.57,44,-982,17,908,-5,74
-2.56,44,-984,15,904,-7,74
-2.45,42,-982,11,908,-5,74
-2.44,42,-986,15,904,-5,76
-2.46,42,-978,19,908,-7,76
-2.57,44,-982,13,906,-7,72
-2.4,41,-978,13,908,-3,76
-2.57,44,-982,17,908,-9,70
-2.59,44,-974,13,910,-5,78
-2.41,41,-976,11,906,-3,76
-2.58,44,-978,15,910,-5,72
-2.69,46,-978,19,900,-5,74
-2.69,46,-980,15,906,-5,74
-2.4,41,-978,13,908,-3,74
-2.81,48,-978,15,908,-5,74
-2.8,48,-980,15,908,-7,74
-2.47,42,-974,17,908,-5,72
-2.28,39,-980,19,908,-5,68
-2.46,42,-976,19,908,-3,74
-2.58,44,-978,19,906,-5,70
-2.69,46,-980,13,908,-3,74
-2.59,44,-974,11,906,-5,72
-2.46,42,-978,13,906,-5,72
-2.46,42,-976,15,902,-7,74
-2.69,46,-978,13,910,-7,70
-2.69,46,-980,15,904,-3,74
-2.8,48,-982,15,906,-5,76
-2.43,42,-988,13,904,-7,72
-2.44,42,-984,13,904,-7,74
-2.38,41,-986,15,906,-7,72
-2.56,44,-986,13,904,-5,74
-2.43,42,-988,15,906,-3,70
-2.91,50,-982,17,904,-3,74
-2.56,44,-984,13,906,-5,74
-2.38,41,-986,15,904,-5,72
-2.57,44,-980,15,906,-7,74
-2.46,42,-978,13,902,-5,72
-2.69,46,-980,11,904,-5,74
-2.68,46,-982,15,906,-3,74
-2.57,44,-982,15,906,-7,70
-2.8,48,-982,13,904,-3,74
-2.39,41,-982,15,906,-3,72
-2.69,46,-980,17,902,-7,76
-2.39,41,-982,17,906,-5,76
-2.57,44,-982,13,904,-1,70
-2.4,41,-980,21,904,-5,72
-2.69,46,-980,15,906,-5,76
-2.57,44,-982,13,906,-7,74
-2.45,42,-982,11,902,-5,74
-2.56,44,-984,15,908,-5,72
-2.58,44,-978,15,902,-5,72
-2.69,46,-980,15,904,-9,72
-2.8,48,-980,17,902,-5,70
-2.8,48,-980,17,908,-5,74
-2.69,46,-980,11,906,-7,78
-2.45,42,-982,15,902,-5,78
-2.46,42,-976,11,906,-3,74
-2.68,46,-982,13,902,-7,76
-2.46,42,-978,11,902,-5,72
-2.46,42,-976,15,906,-5,76
-2.46,42,-978,13,906,-3,76
-2.58,44,-976,15,908,-3,74
-2.58,44,-976,11,910,-3,72
-2.45,42,-982,11,906,-5,74
-2.46,42,-976,13,904,-5,76
-2.58,44,-978,11,906,-9,72
-2.57,44,-980,15,910,-5,72
-2.45,42,-980,13,906,-3,72
-2.57,44,-980,13,904,-5,74
-2.69,46,-980,17,908,-5,76
-2.45,42,-980,13,906,-3,72
-2.57,44,-980,13,904,-1,72
-2.68,46,-982,19,906,-5,76
-2.58,44,-978,15,908,-5,76
-2.4,41,-980,17,908,-3,72
-2.69,46,-980,13,908,-5,76
-2.93,50,-978,13,904,-3,76
-2.69,46,-978,15,906,-5,70
-2.46,42,-978,13,908,-7,74
-2.7,46,-976,15,906,-5,76
-2.58,44,-978,13,904,-7,74
-2.58,44,-978,17,906,-5,76
-2.39,41,-982,17,906,-5,74
-2.45,42,-980,15,906,-5,72
-2.7,46,-976,13,906,-5,72
-2.58,44,-976,17,906,-7,76
-2.58,44,-976,11,908,-3,72
-2.7,46,-976,15,906,-5,72
-2.7,46,-976,15,908,-3,72
-2.82,48,-976,17,902,-7,74
-2.7,46,-976,17,906,-5,72
-2.4,41,-978,13,908,-5,74
-2.69,46,-978,15,908,-3,74
-2.72,46,-970,17,904,-3,76
-2.7,46,-976,13,906,-3,74
-2.46,42,-978,19,908,-7,74
-2.58,44,-976,17,906,-5,76
-2.46,42,-978,17,904,-7,76
-2.39,41,-982,15,904,-3,74
-2.46,42,-978,17,906,-3,76
-2.71,46,-972,17,906,-3,70
-2.7,46,-976,15,906,-5,74
-2.7,46,-976,15,904,-5,74
-2.58,44,-978,17,908,-9,72
-2.71,46,-972,15,908,-3,72
-2.48,42,-968,15,906,-1,70
-2.7,46,-974,15,908,-7,72
-2.71,46,-972,17,906,-7,74
-2.7,46,-976,15,908,-5,74
-2.71,46,-972,15,908,-5,76
-2.41,41,-974,15,904,-5,76
-2.58,44,-976,11,904,-3,70
-2.41,41,-974,17,906,-5,74
-2.47,42,-974,15,906,-9,72
-2.72,46,-970,13,908,-5,76
-2.47,42,-974,15,904,-5,72
-2.7,46,-976,15,908,-5,74
-2.47,42,-972,11,908,-7,72
-2.59,44,-974,17,904,-3,74
-2.71,46,-972,15,908,-3,72
-2.81,48,-978,11,906,-5,76
-2.7,46,-974,13,908,-7,72
-2.81,48,-978,13,908,-7,72
-2.7,46,-974,15,904,-5,72
-2.28,39,-980,15,902,-7,76
-2.46,42,-976,15,904,-5,76
-2.82,48,-976,15,904,-7,70
-2.58,44,-978,15,902,-7,74
-2.7,46,-974,13,906,-7,72
-2.46,42,-976,19,906,-7,76
-2.4,41,-980,13,904,-7,76
-2.45,42,-982,13,908,-5,70
-2.57,44,-982,11,906,-3,76
-2.69,46,-980,13,908,-3,72
-2.47,42,-974,13,902,-5,76
-2.57,44,-982,17,900,-7,70
-2.45,42,-980,19,902,-9,74
-2.39,41,-982,17,900,-3,76
-2.58,44,-978,13,900,-7,70
-2.69,46,-980,13,906,-5,74
-2.57,44,-980,17,900,-7,72
-2.69,46,-980,15,898,-7,70
-2.47,42,-974,15,906,0,72
-2.46,42,-976,15,902,-3,78
-2.58,44,-976,15,906,-5,74
-2.58,44,-978,17,904,-5,72
-2.59,44,-974,21,904,-9,70
-2.57,44,-980,15,902,-7,74
-2.57,44,-980,15,908,-3,74
-2.57,44,-982,11,904,-7,74
-2.58,44,-978,15,904,-9,74
-2.47,42,-974,9,908,-7,78
-2.69,46,-978,15,908,-5,76
-2.47,42,-974,13,904,-5,76
-2.46,42,-976,19,910,-7,72
-2.7,46,-974,17,906,-5,72
-2.7,46,-976,15,908,-5,76
-2.69,46,-978,13,908,-7,70
-2.8,48,-980,15,908,0,76
-2.69,46,-978,11,904,-11,72
-2.69,46,-980,13,908,-3,72
-2.58,44,-976,11,908,-7,76
-2.46,42,-978,15,910,-5,76
-2.7,46,-974,11,906,-1,76
-2.69,46,-980,17,910,-3,72
-2.7,46,-976,13,906,-7,76
-2.69,46,-978,15,904,-3,74
-2.8,48,-980,13,908,-1,72
-2.69,46,-978,15,906,-9,74
-2.58,44,-978,15,908,-1,72
-2.45,42,-982,17,910,-3,72
-2.46,42,-978,13,908,-7,74
-2.69,46,-980,19,910,-3,76
-2.69,46,-980,15,904,-5,72
-2.46,42,-978,17,902,-7,72
-2.57,44,-982,17,906,-3,70
-2.8,48,-982,15,904,-3,74
-2.41,41,-976,11,906,-9,74
-2.7,46,-976,17,902,-5,72
-2.4,41,-978,15,906,-7,70
-2.68,46,-982,15,908,-7,74
-2.69,46,-978,19,906,-5,74
-2.71,46,-972,19,906,-7,76
-2.7,46,-976,17,908,-5,70
-2.59,44,-974,13,904,-7,76
-2.59,44,-974,13,910,-5,70
-2.58,44,-978,17,904,-5,74
-2.69,46,-978,15,908,-7,72
-2.59,44,-974,13,902,-5,70
-2.46,42,-978,13,908,-1,72
-2.82,48,-976,15,906,-5,76
-2.58,44,-978,17,906,-3,70
-2.57,44,-980,17,902,-5,70
-2.59,44,-974,15,908,-3,74
-2.59,44,-972,17,904,-9,72
-2.58,44,-976,17,900,-9,76
-2.7,46,-974,11,906,-1,74
-2.83,48,-972,13,906,-7,74
-2.59,44,-974,15,906,-11,72
-2.59,44,-974,13,906,-5,74
-2.47,42,-974,17,906,-7,76
-2.59,44,-974,11,904,-1,74
-2.7,46,-976,15,906,-3,74
-2.81,48,-978,13,904,-1,72
-2.7,46,-976,13,906,-5,72
-2.58,44,-976,15,906,-7,76
-2.82,48,-976,15,906,-7,70
-2.58,44,-978,15,910,-9,74
-2.57,44,-980,13,910,-3,74
-2.69,46,-978,15,906,-3,74
-2.58,44,-976,11,908,-3,74
-2.41,41,-974,15,908,-5,78
-2.82,48,-976,9,904,-5,72
-2.46,42,-976,15,904,-9,76
-2.58,44,-976,11,904,-7,72
-2.59,44,-974,13,904,-5,72
-2.57,44,-980,13,912,-3,72
-2.47,42,-974,17,906,-3,70
-2.58,44,-976,17,904,-5,72
-2.46,42,-978,15,908,-7,72
-2.41,41,-976,15,906,-5,74
-2.7,46,-974,13,908,-7,72
-2.58,44,-976,9,906,-5,74
-2.46,42,-976,17,906,-3,76
-2.58,44,-978,17,910,-7,72
-2.41,41,-976,15,908,-3,76
-2.45,42,-982,13,906,-5,72
-2.7,46,-974,11,908,-5,74
-2.58,44,-978,13,906,-7,72
-2.58,44,-978,13,910,-9,74
-2.59,44,-974,13,904,-3,74
-2.58,44,-978,13,906,-3,78
-2.4,41,-978,15,906,-5,76
-2.47,42,-974,13,904,-3,70
-2.41,41,-976,15,904,-7,74
-2.71,46,-972,15,904,-1,78
-2.69,46,-978,17,906,-5,70
-2.7,46,-976,17,906,-5,74
-2.7,46,-976,15,906,-7,72
-2.7,46,-974,15,908,-7,70
-2.59,44,-974,17,908,-3,74
-2.59,44,-974,17,908,-3,74
-2.47,42,-972,17,912,-9,76
-2.83,48,-972,13,910,-5,72
-2.47,42,-974,15,908,-5,72
-2.72,46,-970,13,908,-5,76
-2.3,39,-972,13,906,-3,74
-2.48,42,-968,15,910,-5,72
-2.6,44,-968,17,908,-5,74
-2.73,46,-966,13,904,-7,74
-2.48,42,-968,13,906,-7,76
-2.43,41,-968,15,908,-1,76
-2.47,42,-972,17,908,-5,74
-2.6,44,-970,15,910,-9,70
-2.82,48,-974,13,904,-3,72
-2.59,44,-974,13,910,-3,74
-2.59,44,-974,15,906,-5,72
-2.59,44,-972,17,900,-3,70
-2.82,48,-974,17,904,-9,68
-2.6,44,-970,13,908,-3,74
-2.47,42,-972,15,904,-9,72
-2.47,42,-972,15,906,-7,70
-2.7,46,-976,17,904,-7,72
-2.82,48,-974,17,904,-5,76
-2.69,46,-978,17,906,-1,78
-2.41,41,-974,17,908,-3,72
-2.7,46,-976,13,908,-5,74
-2.58,44,-976,15,908,-3,76
-2.69,46,-980,17,910,-9,74
-2.8,48,-980,13,908,-7,76
-2.46,42,-976,11,904,-5,74
-2.58,44,-978,13,908,-9,70
-2.69,46,-978,15,908,-3,74
-2.41,41,-976,17,904,-1,74
-2.68,46,-982,19,906,-5,74
-2.7,46,-976,15,904,-5,70
-2.4,41,-980,11,906,-3,72
-2.4,41,-978,11,906,-5,76
-2.57,44,-980,15,908,-5,72
-2.69,46,-978,13,906,-7,74
-2.58,44,-978,15,910,-3,74
-2.71,46,-972,17,904,-7,74
-2.4,41,-980,15,906,-3,76
-2.8,48,-980,17,904,-5,72
-2.58,44,-978,17,906,-3,72
-2.69,46,-980,13,906,-5,74
-2.57,44,-980,21,904,-5,70
-2.58,44,-978,17,904,-3,72
-2.46,42,-978,19,908,-9,74
-2.57,44,-980,15,906,-3,74
-2.58,44,-978,13,906,-7,74
-2.58,44,-978,13,904,-7,76
-2.46,42,-978,13,908,-9,74
-2.58,44,-978,13,906,-5,76
-2.7,46,-974,13,904,-1,72
