Inclinometer Data Before Filtering,Filtered Data,Norm_Var,Filted Var
-17.5014,-15.5595,0.307909,2.01069
-17.0406,-15.7647,0.105376,2.21669
-17.6711,-16.0469,0.174586,2.36789
-18.473,-16.4224,0.282766,2.47677
-17.5377,-16.6005,0.0597533,2.55411
-18.3589,-16.8871,0.148543,2.6085
-17.7817,-17.0351,0.038443,2.6465
-19.1544,-17.3891,0.215764,2.67291
-17.5072,-17.409,0.000669507,2.69121
-20.2219,-17.8143,0.493907,2.30556
-17.2713,-17.7318,0.014166,2.4321
-18.7025,-17.8848,0.0452662,2.52248
-18.9669,-18.0597,0.056248,2.58631
-18.7393,-18.1715,0.0221846,2.63102
-18.8144,-18.2785,0.0198565,2.66217
-18.9669,-18.3939,0.0227683,2.68378
-18.5495,-18.4202,0.0011626,2.69872
-18.5111,-18.4333,0.000516092,2.31106
-18.7803,-18.4771,0.00751589,2.02128
-18.2039,-18.4392,0.00358665,2.22455
-19.0891,-18.5186,0.026369,1.95494
-19.2786,-18.6219,0.0277499,2.1752
-19.6049,-18.7655,0.0464204,2.3377
-21.2318,-19.144,0.2922,2.45517
-21.1376,-19.4603,0.190936,2.53883
-21.068,-19.7213,0.124165,2.5978
-22.5555,-20.1888,0.385873,2.63904
-22.0149,-20.4933,0.160193,2.66773
-23.0725,-20.9265,0.319575,2.68763
-23.5466,-21.3689,0.329778,2.70139
-23.2144,-21.6816,0.163617,2.71089
-24.1948,-22.1084,0.303429,2.71744
-23.6294,-22.3672,0.111133,2.72195
-24.0238,-22.6493,0.131839,2.72505
-24.404,-22.9484,0.147907,2.72719
-24.5389,-23.2197,0.121523,2.72866
-25.4091,-23.5932,0.230284,2.72968
-25.4608,-23.9119,0.16756,2.73037
-25.2366,-24.138,0.084302,2.73085
-26.2139,-24.4923,0.20702,2.73118
-26.592,-24.8508,0.211783,2.73141
-26.7005,-25.1666,0.164364,2.73156
-27.2391,-25.5204,0.206346,2.73167
-27.1318,-25.7955,0.124737,2.73174
-27.7276,-26.1254,0.179325,2.73179
-28.3701,-26.5087,0.242052,2.73183
-28.3786,-26.8279,0.167976,2.73185
-29.5056,-27.2851,0.344434,2.73187
-29.2362,-27.6183,0.18287,2.73188
-30.1481,-28.0502,0.307455,2.73189
-30.9948,-28.553,0.416528,2.73189
-31.3443,-29.0296,0.374295,2.7319
-31.5325,-29.4569,0.300946,2.7319
-31.7376,-29.8463,0.249871,2.7319
-31.3894,-30.1098,0.114382,2.7319
-32.2354,-30.4727,0.217046,2.7319
-32.031,-30.7388,0.116646,2.7319
-32.031,-30.9594,0.0802138,2.7319
-33.2749,-31.3548,0.257554,2.7319
-33.5898,-31.7364,0.239967,2.7319
-33.7069,-32.0729,0.186528,2.7319
-34.5272,-32.4919,0.289378,2.7319
-35.1944,-32.9534,0.350848,2.7319
-35.136,-33.326,0.228855,2.7319
-35.4324,-33.6857,0.21314,2.7319
-35.6009,-34.0127,0.176211,2.7319
-35.699,-34.3006,0.136606,2.7319
-35.4888,-34.5035,0.0678204,2.7319
-35.6009,-34.6909,0.0578535,2.7319
-35.6009,-34.8463,0.0397839,2.7319
-35.3625,-34.9344,0.012803,2.7319
-34.9672,-34.94,5.17E-05,2.7319
-35.5025,-35.0221,0.0197508,2.3353
-35.3625,-35.0743,0.00556642,2.45345
-35.5729,-35.1406,0.0155184,2.12913
-36.8818,-35.3914,0.145636,2.30403
-37.2425,-35.6726,0.164613,2.431
-37.5064,-35.9616,0.161541,2.5217
-38.1809,-36.3203,0.236597,2.58577
-38.405,-36.6631,0.208776,2.63064
-38.933,-37.0407,0.247528,2.6619
-39.1961,-37.4022,0.223176,2.68359
-39.4971,-37.7555,0.210821,2.6986
-39.7438,-38.0922,0.189906,2.70896
-39.9899,-38.4143,0.173006,2.71611
-40.0839,-38.6983,0.133907,2.72103
-40.2644,-38.9649,0.117829,2.72442
-40.5883,-39.2416,0.126597,2.72676
-40.5752,-39.469,0.0854373,2.72837
-40.9265,-39.7176,0.102049,2.72947
-41.0724,-39.9488,0.0881692,2.73023
-41.3333,-40.1851,0.0920808,2.73075
-41.413,-40.3947,0.0724291,2.73111
-41.493,-40.5822,0.0579472,2.73136
-42.459,-40.9026,0.169213,2.73153
-42.7026,-41.2099,0.155646,2.73165
-42.8789,-41.4949,0.133813,2.73173
-42.8726,-41.7301,0.0911855,2.73178
-43.2154,-41.9837,0.105981,2.73182
-43.6381,-42.2662,0.131486,2.73185
-43.4679,-42.4714,0.0693761,2.73187
-43.4679,-42.6415,0.0477078,2.73188
-43.7213,-42.8259,0.0560113,2.73189
-43.8917,-43.0079,0.0545717,2.73189
-44.4014,-43.2458,0.0932901,2.7319
-44.4892,-43.4581,0.0742711,2.7319
-44.575,-43.6488,0.0599272,2.7319
-45.0848,-43.894,0.0990608,2.7319
-45.1698,-44.1118,0.0781927,2.7319
-45.1703,-44.2926,0.0538213,2.7319
-45.5986,-44.5156,0.0819428,2.7319
-45.5093,-44.6852,0.04744,2.7319
-45.765,-44.8696,0.0560088,2.7319
-45.677,-45.0075,0.0313168,2.7319
-45.5915,-45.1072,0.0163866,2.7319
-45.765,-45.2195,0.020788,2.7319
-45.425,-45.2546,0.00202878,2.7319
-45.5108,-45.292,0.00409777,2.3353
-45.595,-45.3306,0.00573162,2.03977
-45.7673,-45.38,0.0119037,1.81109
-45.4276,-45.3862,0.000108655,2.06696
-45.681,-45.4199,0.00542544,1.83245
-45.7605,-45.455,0.00723934,1.64616
-45.7628,-45.4923,0.00455163,1.94076
-45.5093,-45.4942,1.80E-05,1.7328
-45.681,-45.5124,0.00217903,1.56551
-45.765,-45.535,0.00398156,1.42806
-45.595,-45.5399,0.000224829,1.31315
-45.677,-45.5503,0.00117312,1.21569
-45.765,-45.5655,0.00287668,1.132
-45.5968,-45.5676,6.11E-05,1.05938
-45.595,-45.5693,4.69E-05,0.995795
-45.5968,-45.5709,4.72E-05,0.939666
-45.5933,-45.5722,3.13E-05,0.889772
-45.681,-45.5779,0.000739549,0.845141
-45.5093,-45.5745,0.000293779,0.804994
-45.595,-45.5754,2.64E-05,0.768699
-45.679,-45.5802,0.000669474,0.735737
-45.681,-45.5846,0.000634239,0.705677
-45.8488,-45.5958,0.00435563,0.678161
-45.9378,-45.6098,0.00729931,0.652886
-45.595,-45.6088,1.05E-05,1.12958
-45.425,-45.5966,0.00210766,1.05727
-45.8513,-45.6124,0.00404914,0.993939
-45.677,-45.6162,0.000260246,0.938022
-45.5093,-45.6103,0.000713554,0.888305
-45.595,-45.6095,1.46E-05,0.843825
-45.8488,-45.6215,0.00357532,0.803807
-45.679,-45.6243,0.000206397,0.767623
-45.7673,-45.6308,0.00127724,0.734757
-45.679,-45.6329,0.000144867,0.704782
-45.8488,-45.6421,0.00290838,0.67734
-45.765,-45.6471,0.00094307,0.652131
-45.8463,-45.6549,0.00247706,0.6289
-45.681,-45.6559,4.24E-05,0.607429
-45.5093,-45.6505,0.00134182,0.587532
-45.5933,-45.6485,0.000204458,0.569048
-45.5108,-45.6437,0.00118353,0.551835
-45.5093,-45.6392,0.00112833,0.535773
-45.5093,-45.635,0.00105403,0.520753
-45.8488,-45.6418,0.00285292,0.506683
-45.5986,-45.6405,0.000116416,0.493479
-45.5933,-45.639,0.000138792,0.481066
-45.679,-45.6402,9.97E-05,0.46938
-45.425,-45.634,0.00289104,0.458362
-45.7628,-45.6376,0.00103485,0.447959
-45.595,-45.6365,0.000113535,0.438124
-45.7673,-45.64,0.00106828,0.428815
-45.8538,-45.6456,0.00285371,0.419993
-45.8488,-45.6508,0.00257745,0.411624
-45.8513,-45.6559,0.00250872,0.403676
-45.595,-45.6544,0.000231391,0.39612
-45.679,-45.655,3.78E-05,0.38893
-45.679,-45.6555,3.60E-05,0.382083
-45.5933,-45.6541,0.000241882,0.375556
-45.4238,-45.6488,0.0033104,0.369329
-45.595,-45.6476,0.00018049,0.363384
-45.4263,-45.6426,0.00305568,0.357704
-45.679,-45.6434,8.27E-05,0.352274
-45.679,-45.6442,7.91E-05,0.347078
-45.675,-45.6448,5.93E-05,0.342103
-45.425,-45.6402,0.00301675,0.337338
-45.3395,-45.6339,0.0056443,0.33277
-45.677,-45.6348,0.000115697,0.328389
-45.8488,-45.6392,0.00285783,0.324184
-45.5093,-45.6366,0.00105277,0.320148
-45.5108,-45.6341,0.000987372,0.31627
-45.8513,-45.6383,0.00294529,0.312543
-45.7673,-45.6408,0.00103835,0.30896
-45.4238,-45.6367,0.00293982,0.305512
-45.595,-45.6359,0.0001084,0.302195
-45.5108,-45.6335,0.000976672,0.299001
-45.5108,-45.6313,0.00094051,0.295925
-45.5933,-45.6306,9.00E-05,0.29296
-45.5968,-45.63,7.12E-05,0.290103
-45.681,-45.6309,0.000162554,0.287348
-45.677,-45.6317,0.000132741,0.284691
-45.5093,-45.6295,0.000935289,0.282127
-45.5933,-45.6289,8.20E-05,0.279652
-45.425,-45.6254,0.00259557,0.277263
-45.3395,-45.6205,0.00510161,0.274955
-45.681,-45.6215,0.000228721,0.272726
-45.5108,-45.6196,0.000764948,0.270572
-45.8513,-45.6235,0.00335031,0.268489
-45.5933,-45.623,5.70E-05,0.266476
-45.8463,-45.6267,0.0031122,0.264529
-45.595,-45.6262,6.27E-05,0.262646
-45.5093,-45.6243,0.000852792,0.260823
-45.595,-45.6238,5.35E-05,0.25906
-45.681,-45.6247,0.000204206,0.257353
-46.0215,-45.6311,0.00982716,0.2557
-45.765,-45.6376,0.000861753,0.778395
-45.7628,-45.6434,0.000978766,0.744556
-45.595,-45.6412,0.000146275,0.713731
-45.5093,-45.6356,0.00108679,0.685543
-45.5915,-45.6338,0.000121371,0.659675
-45.595,-45.6322,9.39E-05,0.63586
-45.679,-45.634,0.000136509,0.613868
-45.5933,-45.6325,0.000103554,0.593504
-45.8463,-45.6402,0.00285282,0.5746
-45.425,-45.6327,0.00289074,0.55701
-45.595,-45.6314,8.87E-05,0.540605
-45.5093,-45.6274,0.000931085,0.525275
-45.5933,-45.6263,7.27E-05,0.510922
-45.595,-45.6254,6.13E-05,0.497459
-45.7605,-45.6295,0.00114004,0.48481
-45.8513,-45.636,0.00307217,0.472907
-45.5933,-45.6348,0.000113865,0.461689
-45.7628,-45.6384,0.00102308,0.451101
-45.681,-45.6396,0.000113351,0.441096
-45.679,-45.6406,9.71E-05,0.431629
-45.5968,-45.6395,0.000119892,0.422661
-45.765,-45.6427,0.000983666,0.414156
-45.8538,-45.6481,0.00278127,0.406081
-45.4263,-45.6426,0.00307016,0.398407
-45.595,-45.6414,0.000141149,0.391108
-45.8488,-45.6464,0.00268533,0.384157
-45.681,-45.6472,7.49E-05,0.377534
-45.4238,-45.642,0.00311496,0.371216
-45.679,-45.6428,8.54E-05,0.365187
-45.7628,-45.6455,0.000898151,0.359427
-45.595,-45.6444,0.000159463,0.353921
-45.9322,-45.6507,0.00516944,0.348654
-45.5078,-45.6476,0.00127461,0.343613
-45.679,-45.6483,6.14E-05,0.338784
-45.595,-45.6472,0.000177276,0.334157
-45.425,-45.6426,0.00308135,0.329719
-45.679,-45.6433,8.27E-05,0.325461
-45.5968,-45.6424,0.000135206,0.321374
-45.5093,-45.6398,0.00110593,0.317448
-45.677,-45.6405,8.65E-05,0.313676
-45.681,-45.6413,0.000102415,0.310049
-45.595,-45.6404,0.000133695,0.30656
-45.5933,-45.6395,0.000138435,0.303204
-45.9378,-45.6451,0.00555447,0.299972
-45.595,-45.6442,0.000156636,0.29686
-45.5933,-45.6432,0.000161492,0.293862
-45.681,-45.6439,8.91E-05,0.290972
-46.0215,-45.6507,0.00889946,0.288186
-45.425,-45.6393,0.0024475,0.807741
-45.765,-45.6454,0.00098595,0.771188
-45.3405,-45.6313,0.00580222,0.738001
-45.5093,-45.6259,0.000929349,0.707746
-45.765,-45.6318,0.00120745,0.680058
-45.7696,-45.6375,0.00118478,0.654631
-45.679,-45.6391,0.000107672,0.631207
-45.5093,-45.6342,0.00105179,0.609564
-45.5093,-45.6296,0.000973176,0.589513
-45.7628,-45.6343,0.00110816,0.57089
-45.5108,-45.63,0.000952301,0.553552
-45.675,-45.6316,0.000126172,0.537377
-45.681,-45.6332,0.000152632,0.522255
-45.6831,-45.6348,0.000155647,0.508091
-45.5108,-45.6309,0.000959044,0.494801
-45.5093,-45.6273,0.000923279,0.48231
-45.8488,-45.6338,0.00306389,0.470552
-45.5093,-45.6302,0.00096705,0.459467
-45.5108,-45.6268,0.000889808,0.449003
-45.595,-45.626,6.33E-05,0.439112
-45.5968,-45.6252,5.31E-05,0.42975
-45.5123,-45.6222,0.000795449,0.42088
-45.765,-45.6259,0.00127262,0.412466
-45.5933,-45.6251,6.63E-05,0.404476
-45.5915,-45.6242,7.04E-05,0.396881
-45.765,-45.6277,0.00123679,0.389654
-45.5078,-45.6248,0.000896898,0.382773
-45.6831,-45.6262,0.000212163,0.376214
-45.5108,-45.6235,0.000830867,0.369957
-45.765,-45.6267,0.00124977,0.363984
-45.677,-45.6278,0.000157793,0.358277
-45.425,-45.6234,0.0025685,0.352822
-45.8513,-45.6283,0.00324281,0.347602
-45.5093,-45.6258,0.000884355,0.342606
-45.595,-45.6251,5.91E-05,0.337819
-45.679,-45.6263,0.000181159,0.333231
-45.595,-45.6256,6.10E-05,0.328831
-45.7628,-45.6284,0.00117488,0.324609
-45.595,-45.6277,6.96E-05,0.320556
-45.765,-45.6304,0.00117635,0.316662
-45.7628,-45.633,0.00109359,0.31292
-45.7605,-45.6355,0.0010143,0.309322
-45.681,-45.6364,0.000129273,0.305861
-45.7628,-45.6388,0.000997909,0.302531
-45.679,-45.6395,0.000101113,0.299324
-45.5093,-45.6371,0.00105827,0.296236
-45.5093,-45.6348,0.00101945,0.293261
-45.7628,-45.6371,0.00102348,0.290393
-45.765,-45.6394,0.00102149,0.287627
-45.5933,-45.6386,0.000132524,0.28496
-45.5968,-45.6378,0.000108836,0.282387
-45.5078,-45.6355,0.00105524,0.279903
-45.679,-45.6363,0.000117877,0.277505
-45.765,-45.6385,0.00103397,0.275189
-45.679,-45.6392,0.000102329,0.272952
-45.5093,-45.637,0.00105335,0.27079
-45.4263,-45.6335,0.00277129,0.2687
-45.677,-45.6342,0.000118306,0.26668
-45.679,-45.6349,0.000125334,0.264727
-45.5933,-45.6342,0.000108193,0.262837
-45.7605,-45.6363,0.000994973,0.261008
-45.5093,-45.6343,0.00100693,0.259239
-45.5093,-45.6322,0.000974564,0.257526
-45.5968,-45.6317,7.84E-05,0.255868
-45.8463,-45.6351,0.00287547,0.254262
-45.8513,-45.6385,0.00291821,0.252707
-45.679,-45.6391,0.000102398,0.2512
-45.425,-45.6358,0.00286225,0.24974
-45.5108,-45.6339,0.00097521,0.248325
-45.679,-45.6345,0.00012724,0.246954
-45.425,-45.6313,0.00274098,0.245624
-45.5933,-45.6308,9.03E-05,0.244335
-45.7628,-45.6328,0.00108845,0.243085
-45.679,-45.6335,0.000133484,0.241872
-45.679,-45.6341,0.000129479,0.240696
-45.681,-45.6348,0.000137063,0.239555
-45.679,-45.6355,0.000121714,0.238448
-45.8463,-45.6386,0.0027738,0.237373
-45.7628,-45.6405,0.000962462,0.23633
-45.8463,-45.6435,0.00264477,0.235317
-45.5093,-45.6415,0.00112402,0.234334
-45.679,-45.6421,8.77E-05,0.23338
-45.5093,-45.6401,0.00110038,0.232453
-45.7673,-45.642,0.00100931,0.231553
-45.3395,-45.6376,0.00571133,0.230678
-45.5108,-45.6358,0.00100397,0.229829
-45.8513,-45.6389,0.0028989,0.229004
-45.679,-45.6395,0.000100456,0.228202
-45.679,-45.64,9.76E-05,0.227423
-45.7628,-45.6418,0.000941035,0.226665
-45.595,-45.6411,0.000136471,0.225929
-45.3395,-45.6369,0.00567796,0.225214
-45.5078,-45.635,0.0010396,0.224519
-45.595,-45.6345,0.000100081,0.223843
-45.679,-45.6351,0.000123717,0.223185
-45.425,-45.6322,0.00275548,0.222546
-45.595,-45.6317,8.63E-05,0.221925
-45.5968,-45.6312,7.59E-05,0.22132
-45.681,-45.6319,0.000154923,0.220733
-45.595,-45.6314,8.49E-05,0.220161
-45.7673,-45.6332,0.00115351,0.219605
-45.681,-45.6339,0.000142461,0.219064
-45.681,-45.6345,0.000138586,0.218538
-45.679,-45.6351,0.000123472,0.218026
-45.8488,-45.638,0.00284984,0.217528
-45.8513,-45.6409,0.00283904,0.217043
-45.7673,-45.6426,0.000996855,0.216571
-45.5108,-45.6409,0.001085,0.216112
-45.6831,-45.6414,0.000111381,0.215665
-45.5933,-45.6408,0.000144589,0.215231
-45.8488,-45.6436,0.00270112,0.214808
-45.595,-45.6429,0.000147277,0.214396
-45.6831,-45.6435,0.000100763,0.213995
-45.3395,-45.6394,0.00576727,0.213605
-45.6831,-45.64,0.000119196,0.213225
-45.7628,-45.6416,0.000941553,0.212855
-45.5078,-45.6398,0.00111781,0.212495
-45.765,-45.6415,0.000977826,0.212144
-45.679,-45.642,8.78E-05,0.211803
-45.595,-45.6414,0.000137872,0.21147
-45.3395,-45.6374,0.00568845,0.211147
-45.7628,-45.639,0.000981721,0.210831
-45.8513,-45.6418,0.00281226,0.210524
-45.5933,-45.6412,0.000147058,0.210225
-45.765,-45.6428,0.000956713,0.209934
-45.8463,-45.6455,0.00258443,0.209651
-45.679,-45.6459,7.01E-05,0.209375
-45.5933,-45.6452,0.000172895,0.209106
-45.5933,-45.6446,0.000168405,0.208843
-45.7628,-45.6461,0.00087266,0.208588
-45.425,-45.6432,0.00305163,0.20834
-45.5093,-45.6415,0.0011196,0.208097
-45.679,-45.642,8.79E-05,0.207861
-45.765,-45.6436,0.000944831,0.207632
-45.765,-45.6451,0.000920468,0.207408
-45.679,-45.6456,7.16E-05,0.20719
-45.5915,-45.6449,0.000182561,0.206977
-45.8488,-45.6475,0.00259571,0.20677
-45.595,-45.6468,0.000172153,0.206568
-45.7628,-45.6483,0.000839405,0.206371
-45.5933,-45.6476,0.000189055,0.20618
-45.681,-45.6481,6.95E-05,0.205993
-45.595,-45.6474,0.0001757,0.205811
-45.5108,-45.6456,0.00116428,0.205634
-45.595,-45.645,0.000159925,0.205461
-45.5078,-45.6432,0.00117444,0.205293
-45.765,-45.6448,0.00092595,0.205129
-45.5933,-45.6441,0.000165351,0.204969
-45.595,-45.6435,0.000150539,0.204813
-45.679,-45.6439,7.88E-05,0.204662
-45.677,-45.6444,6.82E-05,0.204514
-45.5915,-45.6437,0.000174397,0.204369
-45.8538,-45.6464,0.00275591,0.204229
-45.595,-45.6457,0.000164683,0.204092
-45.677,-45.6461,6.11E-05,0.203958
-45.3405,-45.6422,0.00582995,0.203828
-45.4238,-45.6394,0.00297782,0.203701
-45.679,-45.6399,9.77E-05,0.203578
-45.765,-45.6415,0.000976329,0.203457
-45.595,-45.6409,0.000135129,0.20334
-45.5968,-45.6404,0.000121596,0.203225
-45.765,-45.642,0.000969496,0.203114
-45.4263,-45.6392,0.00290312,0.203005
-45.5108,-45.6376,0.00102946,0.202899
-45.5933,-45.637,0.000122461,0.202796
-45.7628,-45.6386,0.000987378,0.202695
-45.679,-45.6391,0.000101759,0.202597
-45.5968,-45.6386,0.00011188,0.202501
-45.5108,-45.637,0.00101953,0.202407
-45.5093,-45.6354,0.00101766,0.202316
-45.679,-45.6359,0.000118832,0.202228
-45.935,-45.6397,0.00558357,0.202141
-45.595,-45.6391,0.000124717,0.202057
-45.681,-45.6397,0.00010941,0.201975
-45.681,-45.6402,0.000106665,0.201895
-45.7628,-45.6417,0.000938491,0.201816
-45.5915,-45.6411,0.000157499,0.20174
-45.5108,-45.6395,0.00105976,0.201666
-45.425,-45.6368,0.00287085,0.201594
-45.4225,-45.6341,0.00286544,0.201523
-45.7605,-45.6356,0.000998029,0.201454
-45.6831,-45.6362,0.000140563,0.201387
-45.5933,-45.6357,0.000115118,0.201322
-45.5915,-45.6351,0.00012197,0.201258
-45.5933,-45.6346,0.000109315,0.201196
-45.679,-45.6352,0.000122938,0.201135
-45.9322,-45.6389,0.00550695,0.201076
-45.7583,-45.6404,0.000889731,0.201018
-45.7628,-45.6419,0.000935008,0.200962
-45.5933,-45.6413,0.000147736,0.200907
-45.675,-45.6418,7.07E-05,0.200854
-45.5968,-45.6412,0.000126184,0.200802
-45.5933,-45.6406,0.000143201,0.200751
-45.681,-45.6411,0.000101905,0.200701
-45.679,-45.6416,8.97E-05,0.200653
-45.679,-45.642,8.74E-05,0.200606
-45.9322,-45.6457,0.00525523,0.20056
-45.5915,-45.645,0.000183265,0.200515
-45.679,-45.6454,7.21E-05,0.200471
-45.5968,-45.6448,0.000147625,0.200429
-45.679,-45.6452,7.29E-05,0.200387
-45.765,-45.6467,0.000895139,0.200347
-45.765,-45.6482,0.000872862,0.200307
-45.3395,-45.6444,0.00594968,0.200269
-45.425,-45.6416,0.00300382,0.200231
-45.595,-45.641,0.00013567,0.200195
-45.681,-45.6415,9.97E-05,0.200159
-45.681,-45.642,9.72E-05,0.200124
-45.425,-45.6393,0.00294021,0.20009
-45.5933,-45.6387,0.000132178,0.200057
-45.679,-45.6392,0.000101174,0.200025
-45.5968,-45.6387,0.000112453,0.199993
-45.679,-45.6392,0.000101311,0.199963
-45.595,-45.6387,0.000122044,0.199933
-45.5898,-45.6381,0.000149048,0.199904
-45.5093,-45.6364,0.00103481,0.199875
-45.595,-45.6359,0.000107225,0.199847
-45.5915,-45.6354,0.000123211,0.19982
-45.4225,-45.6327,0.00282865,0.199794
-45.679,-45.6333,0.000133727,0.199768
-45.4238,-45.6307,0.00273953,0.199743
-45.425,-45.6281,0.00264065,0.199719
-45.595,-45.6277,6.84E-05,0.199695
-45.8488,-45.6305,0.0030516,0.199671
-45.7628,-45.6321,0.00109331,0.199649
-45.5093,-45.6306,0.000941429,0.199627
-45.675,-45.6311,0.000123193,0.199605
-45.595,-45.6307,8.15E-05,0.199584
-45.5078,-45.6291,0.000942522,0.199563
-45.765,-45.6308,0.00115207,0.199543
-45.679,-45.6314,0.000144777,0.199524
-45.3405,-45.6278,0.00528381,0.199505
-45.7628,-45.6295,0.00113742,0.199486
-45.5933,-45.629,8.18E-05,0.199468
-45.5093,-45.6276,0.000895061,0.19945
-45.7628,-45.6292,0.00114182,0.199433
-45.765,-45.6309,0.00115052,0.199416
-45.5093,-45.6294,0.000923465,0.1994
-45.5078,-45.6279,0.000923225,0.199384
-45.8488,-45.6307,0.00304602,0.199368
-45.5933,-45.6302,8.71E-05,0.199353
-45.4225,-45.6276,0.00269248,0.199338
-45.5933,-45.6272,7.34E-05,0.199324
-45.765,-45.6289,0.00118581,0.19931
-45.5093,-45.6274,0.000892718,0.199296
-45.7628,-45.6291,0.00114441,0.199283
-45.595,-45.6287,7.25E-05,0.19927
-45.675,-45.6292,0.000134041,0.199257
-45.7605,-45.6309,0.00107552,0.199244
-45.5063,-45.6293,0.000968679,0.199232
-45.4238,-45.6268,0.00263664,0.199221
-45.677,-45.6274,0.000157544,0.199209
-45.679,-45.628,0.000166282,0.199198
-45.5933,-45.6276,7.53E-05,0.199187
-45.425,-45.6251,0.00256216,0.199176
-45.7628,-45.6268,0.00118402,0.199166
-45.8463,-45.6295,0.00300778,0.199155
-45.5093,-45.628,0.000902211,0.199146
-45.5915,-45.6276,8.33E-05,0.199136
-45.595,-45.6272,6.62E-05,0.199126
-45.5968,-45.6268,5.76E-05,0.199117
-45.935,-45.6306,0.00592974,0.199108
-45.681,-45.6313,0.000158413,0.199099
-45.5093,-45.6297,0.000928334,0.199091
-45.681,-45.6304,0.000164064,0.199083
-45.5078,-45.6288,0.000937805,0.199074
-45.5915,-45.6284,8.71E-05,0.199067
-45.681,-45.629,0.00017283,0.199059
-45.595,-45.6286,7.23E-05,0.199051
-45.425,-45.6261,0.00258789,0.199044
-45.681,-45.6268,0.000188281,0.199037
-45.681,-45.6274,0.000183626,0.19903
-45.7673,-45.6292,0.00122107,0.199023
-45.5933,-45.6287,8.03E-05,0.199016
-45.5093,-45.6272,0.000890369,0.19901
-45.5108,-45.6258,0.000846411,0.199004
-45.681,-45.6265,0.000190223,0.198997
-45.595,-45.6261,6.19E-05,0.198991
-45.5093,-45.6246,0.000851459,0.198985
-45.5093,-45.6232,0.000830412,0.19898
-45.7628,-45.6249,0.0012164,0.198974
-45.765,-45.6267,0.0012245,0.198969
-45.5933,-45.6263,6.96E-05,0.198963
-45.681,-45.6269,0.000186993,0.198958
-45.765,-45.6287,0.00118965,0.198953
-45.7628,-45.6303,0.00112311,0.198948
-45.679,-45.6309,0.000147846,0.198943
-45.5933,-45.6305,8.84E-05,0.198939
-45.595,-45.63,7.85E-05,0.198934
-45.677,-45.6306,0.00013772,0.19893
-45.5933,-45.6301,8.69E-05,0.198925
-45.5078,-45.6286,0.000934412,0.198921
-45.4238,-45.6261,0.00261888,0.198917
-45.5915,-45.6257,7.46E-05,0.198913
-45.595,-45.6253,5.86E-05,0.198909
