Angle1,x1,y1,Angle2,x2,y2,Angle3,x3,y3,,Angle_t
-49.82,740,-625,3.290378544,33,574,-2.57422875,-33,734,,52.20001513
-49.76,742,-628,3.102148767,31,572,-2.581252661,-33,732,,52.37162573
-49.67,742,-630,3.102148767,31,572,-2.411842104,-31,736,,52.37162573
-49.44,736,-630,3.290378544,33,574,-2.411842104,-31,736,,52.04951966
-49.82,740,-625,2.683768884,27,576,-2.595416027,-33,728,,52.1034595
-49.89,742,-625,3.091360887,31,574,-2.722605978,-35,736,,52.27488272
-49.85,742,-626,3.489316746,35,574,-2.418406088,-31,734,,52.27488272
-49.68,740,-628,2.693106251,27,574,-2.567242934,-33,736,,52.20001513
-49.82,740,-625,3.080647707,31,576,-2.425005878,-31,732,,52.1034595
-49.75,736,-623,3.102148767,31,572,-2.560294907,-33,738,,52.14645849
-49.75,736,-623,2.872286469,29,578,-2.885757495,-37,734,,51.85640699
-49.74,738,-625,2.683768884,27,576,-2.885757495,-37,734,,52.02827457
-49.51,738,-630,2.493878819,25,574,-2.560294907,-33,738,,52.12489446
-49.89,742,-625,3.080647707,31,576,-2.737461037,-35,732,,52.17839178
-49.36,734,-630,2.922767967,29,568,-2.256405759,-29,736,,52.26566972
-49.66,736,-625,3.113012128,31,570,-2.567242934,-33,736,,52.24365293
-49.76,742,-628,2.872286469,29,578,-2.737461037,-35,732,,52.08215247
-49.6,738,-628,3.290378544,33,574,-2.418406088,-31,734,,52.12489446
-49.66,736,-625,3.477230842,35,576,-2.885757495,-37,734,,51.95283598
-49.69,738,-626,2.882242898,29,576,-2.715238699,-35,738,,52.02827457
-49.77,740,-626,2.872286469,29,578,-2.588314982,-33,730,,52.00715651
-49.59,740,-630,2.892268534,29,574,-2.581252661,-33,732,,52.20001513
-49.51,738,-630,3.477230842,35,576,-2.274932154,-29,730,,52.02827457
-49.68,740,-628,3.070008452,31,578,-2.744949475,-35,730,,52.00715651
-49.6,738,-628,3.102148767,31,572,-2.752478964,-35,728,,52.22176846
-49.98,742,-623,3.278978591,33,576,-2.737461037,-35,732,,52.17839178
-49.67,742,-630,2.892268534,29,574,-2.885757495,-37,734,,52.27488272
-49.77,740,-626,3.267657274,33,578,-2.588314982,-33,730,,52.00715651
-49.68,740,-628,3.290378544,33,574,-2.588314982,-33,730,,52.20001513
-49.42,738,-632,3.091360887,31,574,-2.581252661,-33,732,,52.12489446
-49.89,742,-625,2.892268534,29,574,-2.57422875,-33,734,,52.27488272
-49.98,742,-623,3.301857953,33,572,-2.567242934,-33,736,,52.37162573
-50.13,746,-623,3.134968484,31,566,-2.560294907,-33,738,,52.81180821
-50.48,748,-617,3.113012128,31,570,-2.262547623,-29,734,,52.69131309
-49.45,734,-628,2.882242898,29,576,-2.418406088,-31,734,,51.87714269
-49.67,742,-630,3.501486853,35,572,-2.262547623,-29,734,,52.37162573
-49.77,740,-626,3.301857953,33,572,-2.567242934,-33,736,,52.29682386
-50.47,750,-619,3.102148767,31,572,-2.39236209,-31,742,,52.66831836
-49.91,740,-623,3.102148767,31,572,-2.588314982,-33,730,,52.29682386
-50,746,-626,3.278978591,33,576,-2.885757495,-37,734,,52.32750245
-50.15,744,-621,3.278978591,33,576,-3.016844268,-39,740,,52.25307242
-49.89,742,-625,3.477230842,35,576,-2.877928964,-37,736,,52.17839178
-49.68,740,-628,2.872286469,29,578,-2.560294907,-33,738,,52.00715651
-49.51,738,-630,3.080647707,31,576,-2.588314982,-33,730,,52.02827457
-49.51,732,-625,3.325058483,33,568,-2.893628697,-37,732,,52.18997847
-49.69,738,-626,3.102148767,31,572,-2.57422875,-33,734,,52.22176846
-49.97,744,-625,3.833667572,39,582,-3.188445702,-41,736,,51.96529697
-48.78,726,-636,3.059442363,31,580,-2.775317135,-35,722,,51.37858977
-49.6,738,-628,3.113012128,31,570,-2.268722996,-29,732,,52.31889703
-49.62,736,-626,2.892268534,29,574,-2.268722996,-29,732,,52.04951966
-49.6,738,-628,3.900484621,39,572,-3.266046314,-42,736,,52.22176846
-50.48,748,-617,4.289143299,42,560,-3.393611414,-44,742,,53.17903259
-49.89,742,-625,3.123951765,31,568,-2.715238699,-35,738,,52.56586969
-49.85,742,-626,3.313417652,33,570,-2.560294907,-33,738,,52.46862124
-49.49,742,-634,2.485230394,25,576,-1.8195536,-23,724,,52.17839178
-48.43,726,-644,1.463795041,15,587,-1.352562546,-17,720,,51.04295742
-48.49,730,-646,2.2286551,23,591,-2.141636977,-27,722,,51.0066289
-49.83,744,-628,4.106487562,42,585,-3.20583266,-41,732,,51.82225138
-49.18,734,-634,3.662716796,37,578,-3.468221149,-44,726,,51.78065139
-49.25,738,-636,3.023026461,31,587,-2.451769002,-31,724,,51.50138726
-48.34,726,-646,2.982454609,31,595,-2.958177192,-37,716,,50.66323282
-47.85,718,-650,3.16387622,33,597,-2.814234078,-35,712,,50.25716152
-46.91,712,-666,1.230956674,13,605,-1.051920482,-13,708,,49.64469221
-46.62,708,-669,1.781123686,19,611,-1.381329439,-17,705,,49.20587731
-47.5,718,-658,2.014594077,21,597,-2.171687547,-27,712,,50.25716152
-47.9,726,-656,2.923596717,31,607,-2.790754136,-35,718,,50.10128662
-48.17,724,-648,3.19593054,33,591,-2.61695472,-33,722,,50.77517638
-48,724,-652,3.206759986,33,589,-2.949951719,-37,718,,50.87028861
-47.52,712,-652,2.762539014,29,601,-2.661121887,-33,710,,49.83213418
-46.55,701,-664,1.822864224,19,597,-2.37571013,-29,699,,49.58082299
-46.17,699,-671,1.625650396,17,599,-1.409304678,-17,691,,49.40534083
-46,699,-675,2.513804358,27,615,-2.231169391,-27,693,,48.65765286
-45.83,703,-683,2.290604686,25,625,-1.900889335,-23,693,,48.36128924
-44.83,689,-693,2.906360502,33,650,-2.93352124,-35,683,,46.66822832
-44.16,675,-695,2.988988564,33,632,-3.165592455,-37,669,,46.88422869
-43.66,667,-699,2.979576595,33,634,-3.18938072,-37,664,,46.4528932
-43.25,666,-708,2.689182688,31,660,-2.689182688,-31,660,,45.25914932
-42.58,656,-714,1.689909276,19,644,-1.643985649,-19,662,,45.52876263
-43.53,666,-701,2.998460128,33,630,-2.342606528,-27,660,,46.59103132
-43.67,671,-703,3.101221145,35,646,-3.179822684,-37,666,,46.08738082
-43.47,673,-710,3.351323231,39,666,-3.00826508,-35,666,,45.29942118
-42.94,658,-707,2.713817373,31,654,-3.063358417,-35,654,,45.17457608
-42.29,644,-708,2.81703741,31,630,-3.110833379,-35,644,,45.62949191
-42.12,642,-710,3.711763117,41,632,-3.140030594,-35,638,,45.44961588
-41.57,644,-726,3.165592455,37,669,-3.120505326,-35,642,,43.90909654
-41.85,652,-728,3.425287936,41,685,-3.288215727,-37,644,,43.5860036
-41.65,644,-724,2.985889513,35,671,-3.433622333,-39,650,,43.82364755
-40.82,634,-734,2.959473935,35,677,-3.159801493,-35,634,,43.12130603
-39.13,611,-751,1.232858018,15,697,-1.968469906,-21,611,,41.23816425
-38.82,609,-757,1.232858018,15,697,-1.406320925,-15,611,,41.14506562
-38.13,599,-763,1.855407286,23,710,-2.213687501,-23,595,,40.1529594
-37.19,585,-771,1.203512995,15,714,-1.835151724,-19,593,,39.32862139
-37.23,589,-775,2.036682465,25,703,-2.642539115,-27,585,,39.95745549
-36.52,568,-767,2.823953686,33,669,-3.102148767,-31,572,,40.3321083
-37.91,591,-759,2.212036829,27,699,-3.023026461,-31,587,,40.21421047
-37.64,593,-769,2.500052995,31,710,-2.397914131,-25,597,,39.86891953
-37.49,593,-773,2.679967673,33,705,-2.799748764,-29,593,,40.0682637
-37.85,593,-763,2.218377805,27,697,-2.606938863,-27,593,,40.39067973
-37.82,597,-769,2.025169131,25,707,-2.213687501,-23,595,,40.17808869
-38.32,603,-763,2.646234893,33,714,-3.153333714,-33,599,,40.18226268
-36.55,576,-777,1.051920482,13,708,-1.684680378,-17,578,,39.13030805
-35.56,564,-789,1.345092578,17,724,-1.732613979,-17,562,,37.91869908
-34.71,550,-794,1.345092578,17,724,-1.964243229,-19,554,,37.22270579
-33.81,537,-802,1.17072898,15,734,-1.588196955,-15,541,,36.1894025
-34.38,550,-804,2.357453627,31,753,-2.59313946,-25,552,,36.14474437
-34.24,550,-808,3.175630729,42,757,-4.026804788,-39,554,,36.00027776
-33.44,531,-804,2.893628697,37,732,-3.926935793,-37,539,,35.95741643
-32.84,519,-804,2.312912351,29,718,-3.18591343,-29,521,,35.86087072
-32.09,513,-818,2.072798227,27,746,-2.557135461,-23,515,,34.51496094
-31.56,505,-822,1.289882669,17,755,-2.577125295,-23,511,,33.77746294
-31.88,515,-828,1.717607645,23,767,-2.326010611,-21,517,,33.87919613
-32.02,519,-830,1.990167596,27,777,-2.955277823,-27,523,,33.7410089
-30.78,492,-826,1.740283448,23,757,-2.176187462,-19,500,,33.02112987
-30.19,484,-832,1.754178525,23,751,-2.220555436,-19,490,,32.80065245
-30.3,488,-835,2.165296767,29,767,-2.68741492,-23,490,,32.46628251
-30.11,490,-845,1.959922676,27,789,-2.644305373,-23,498,,31.84183116
-30.18,488,-839,2.579141469,35,777,-3.128430707,-27,494,,32.13107264
-28.7,466,-851,1.974929393,27,783,-2.789742147,-23,472,,30.75878809
-27.87,451,-853,1.548154079,21,777,-1.375831786,-11,458,,30.13241961
-28.29,457,-849,1.82874163,25,783,-3.124390949,-25,458,,30.27001365
-27.49,449,-863,1.659233556,23,794,-1.888183591,-15,455,,29.48770763
-27.38,449,-867,1.496187872,21,804,-2.14915919,-17,453,,29.1814433
-26.75,437,-867,1.798895032,25,796,-2.701834987,-21,445,,28.76649758
-26.49,431,-865,1.229641954,17,792,-1.680879672,-13,443,,28.55460838
-25.47,414,-869,0.793717612,11,794,-1.760305014,-13,423,,27.53794844
-25.3,414,-876,0.917216457,13,812,-0.948068354,-7,423,,27.01479843
-24.89,412,-888,0.903861169,13,824,-0.408275599,-3,421,,26.56498906
-25.25,416,-882,1.763471431,25,812,-2.559747979,-19,425,,27.12669308
-24.35,400,-884,1.789906423,25,800,-2.917883949,-21,412,,26.56498906
-23.97,394,-886,1.060909209,15,810,-1.843035821,-13,404,,25.93914294
-23.72,392,-892,0.895171617,13,832,-1.301949628,-9,396,,25.22759047
-23.23,382,-890,1.463439041,21,822,-1.899414571,-13,392,,24.92518646
-23.21,380,-886,1.65092121,23,798,-2.817977573,-19,386,,25.46328552
-23.77,392,-890,1.750544511,25,818,-2.760849198,-19,394,,25.60450116
-23.11,384,-900,1.719041188,25,833,-3.06647833,-21,392,,24.7489063
-23.14,382,-894,2.444062342,35,820,-3.667779479,-25,390,,24.97857156
-23.12,380,-890,1.885882592,27,820,-2.521753755,-17,386,,24.86363843
-21.9,365,-908,1.437223635,21,837,-1.066551043,-7,376,,23.5610578
-21.51,357,-906,1.437223635,21,837,-2.947579184,-19,369,,23.09932313
-20.65,343,-910,1.184777544,17,822,-1.745310668,-11,361,,22.64950148
-19.98,333,-916,0.616058468,9,837,-2.518712608,-15,341,,21.69505873
-19.38,326,-927,1.403696407,21,857,-2.235631668,-13,333,,20.8266026
-18.68,310,-917,2.121091437,31,837,-3.619300424,-21,332,,20.32308931
-18.04,300,-921,1.996275619,29,832,-3.376883457,-19,322,,19.8280874
-17.89,298,-923,1.682701869,25,851,-3.875397133,-21,310,,19.2989976
-17.78,298,-929,2.052491535,31,865,-4.91460687,-27,314,,19.00922928
-16.46,275,-931,1.158018242,17,841,-2.194925991,-11,287,,18.10727157
-16.8,281,-931,1.14173159,17,853,-2.557898569,-13,291,,18.23316132
-17.41,292,-931,1.906957684,29,871,-4.004163577,-21,300,,18.53352119
-17.36,291,-931,1.647866706,25,869,-4.640447413,-25,308,,18.51398868
-16.42,275,-933,0.867039039,13,859,-2.557898569,-13,291,,17.7518904
-15.63,261,-933,1.009806926,15,851,-0.611674044,-3,281,,17.05063215
-16,267,-931,1.559141482,23,845,-2.630106513,-13,283,,17.53526217
-16.87,283,-933,2.052491535,31,865,-4.795452623,-25,298,,18.11637865
-16.02,269,-937,1.261229927,19,863,-2.630106513,-13,283,,17.3123915
-15.71,263,-935,1.400429499,21,859,-2.99182375,-15,287,,17.02297498
-16.16,271,-935,2.164784091,33,873,-4.978343698,-25,287,,17.2455476
-15.36,259,-943,1.374831566,21,875,-3.437656954,-17,283,,16.48871515
-14.45,242,-939,0.991175257,15,867,-3.23969272,-15,265,,15.59562607
-12.67,212,-943,0.608785601,9,847,-0.760516999,-3,226,,14.0521261
-12.9,216,-943,0,0,853,1.22407966,5,234,,14.20992899
-13.51,228,-949,0.98099395,15,876,-1.154997667,-5,248,,14.58888462
-12.82,216,-949,0.197343579,3,871,0.722175773,3,238,,13.92781361
-12.77,216,-953,-0.064961022,-1,882,1.713461311,7,234,,13.76075293
-13.82,234,-951,1.710755175,27,904,-3.953170258,-17,246,,14.51242323
-12.57,212,-951,1.50399219,23,876,-3.699310842,-15,232,,13.60449705
-10.59,177,-947,0.744057463,11,847,-1.439286262,-5,199,,11.803374
-9.51,160,-955,0.470176455,7,853,0,0,181,,10.62368591
-10.01,169,-957,0.836843175,13,890,-2.121091437,-7,189,,10.75172839
-9.83,166,-958,0.965565529,15,890,-2.697799325,-9,191,,10.56520387
-9.92,167,-955,1.236872901,19,880,-3.262025849,-11,193,,10.74537338
-10.01,169,-957,1.204045366,19,904,-5.250260452,-17,185,,10.58901358
-9.61,162,-957,1.333693164,21,902,-2.785159909,-9,185,,10.18179853
-8.55,144,-958,0.846351382,13,880,-2.978013688,-9,173,,9.293286868
-7.3,123,-960,0.335058435,5,855,0.376939598,1,152,,8.186365884
-7.56,128,-964,1.101703539,17,884,-4.139179577,-11,152,,8.238941309
-8.38,142,-964,1.594678457,25,898,-4.645067564,-13,160,,8.985710767
-7.42,125,-960,0.450630617,7,890,-1.116007782,-3,154,,7.994846035
-9.09,154,-962,0.71778944,11,878,-3.14112249,-9,164,,9.948382055
-9.67,164,-962,1.327807007,21,906,-2.8155501,-9,183,,10.26029497
-9.67,164,-962,1.580604585,25,906,-5.250260452,-17,185,,10.26029497
-9.08,154,-964,1.467162363,23,898,-4.153843373,-13,179,,9.731097601
-9,152,-960,1.249649416,19,871,-3.556172778,-11,177,,9.899093677
-8.13,138,-966,0.711308941,11,886,-0.358093122,-1,160,,8.85301842
-7.27,123,-964,0.454717798,7,882,0,0,142,,7.939007577
-7.93,134,-962,0.712918071,11,884,-1.812548447,-5,158,,8.61946797
-8.73,148,-964,1.454212875,23,906,-5.677403386,-17,171,,9.277608454
-8.35,142,-968,1.587610339,25,902,-5.744144891,-17,169,,8.94650878
-8.06,136,-960,1.363924342,21,882,-3.932887075,-11,160,,8.76566665
-7.97,134,-957,1.644084935,25,871,-3.982511259,-11,158,,8.74614181
-8.01,136,-966,0.840620708,13,886,-2.569235012,-7,156,,8.726703085
-8.73,148,-964,0.946427879,15,908,-2.400208848,-7,167,,9.257527381
-7.4,125,-962,0.194002573,3,886,0,0,156,,8.03047034
-6.71,113,-960,0.853136705,13,873,-0.421283919,-1,136,,7.37526793
-7.17,121,-962,1.091825192,17,892,-6.826846374,-17,142,,7.725014828
-7.58,128,-962,2.380582967,37,890,-9.944271009,-27,154,,8.184152825
-7.91,134,-964,1.985966039,31,894,-8.604461472,-23,152,,8.524477677
-7.58,128,-962,1.217509404,19,894,-3.576326012,-9,144,,8.148027484
-6.93,117,-962,0.449620276,7,892,-0.409247651,-1,140,,7.472576894
-7.59,128,-960,1.34562341,21,894,-4.888389517,-13,152,,8.148027484
-8.65,146,-960,2.123472505,33,890,-10.14912807,-29,162,,9.316084752
-7.93,134,-962,0.836843175,13,890,-4.53225111,-13,164,,8.562223323
-7.48,126,-960,0.834967111,13,892,-1.116007782,-3,154,,8.040137348
-6.55,111,-966,0.192697633,3,892,0.427571507,1,134,,7.093375214
-7.07,119,-960,0.83309944,13,894,-0.387126849,-1,148,,7.582031314
-7.58,128,-962,0.580679228,9,888,-1.130688307,-3,152,,8.202335064
-6.55,111,-966,0.192266545,3,894,2.105509265,5,136,,7.077667484
-6.22,105,-964,0.961246138,15,894,-3.900484621,-9,132,,6.698665423
-6.71,113,-960,0.834967111,13,892,-3.731388274,-9,138,,7.219846855
-6.11,103,-962,1.094278136,17,890,-3.082173617,-7,130,,6.601476585
-6.22,105,-964,1.342620887,21,896,-2.202593011,-5,130,,6.683848478
-6.55,111,-966,1.9904153,31,892,-8.77779686,-21,136,,7.093375214
-5.8,99,-974,1.06555107,17,914,-0.458355386,-1,125,,6.181883047
-5.04,85,-964,0.71778944,11,878,-3.423863238,-7,117,,5.529612752
-5.72,97,-968,1.34863939,21,892,-5.937402215,-13,125,,6.206193501
-5.48,93,-970,0.818453548,13,910,-2.44704292,-5,117,,5.835230181
-4.71,80,-972,0.818453548,13,910,-2.6754204,-5,107,,5.02406351
-4.02,68,-968,0.700245245,11,900,-2.834104389,-5,101,,4.320794851
-3.99,68,-974,0.712918071,11,884,-0.578724212,-1,99,,4.398695069
-4.82,82,-972,1.570211094,25,912,-9.55426733,-17,101,,5.137766942
-3.76,64,-974,1.415179219,23,931,-10.81385223,-17,89,,3.932504247
-2.18,37,-972,0.829389049,13,898,-7.326389528,-9,70,,2.359399176
-1.24,21,-968,-0.065781424,-1,871,5.290068835,5,54,,1.381142933
-0.89,15,-968,-0.324066938,-5,884,11.07017669,9,46,,0.972117888
-0.88,15,-974,0.317600104,5,902,3.731388274,3,46,,0.952722252
-1.59,27,-972,1.188276399,19,916,-8.820358926,-9,58,,1.688356593
-1,17,-970,0.959100901,15,896,-1.101703539,-1,52,,1.086952145
-1.12,19,-976,0.583306555,9,884,-1.101703539,-1,52,,1.231277918
-1.36,23,-970,0.578075462,9,892,-1.145760159,-1,50,,1.477026811
-2.47,42,-972,1.811363273,29,917,-13.28483542,-17,72,,2.622395328
-2.48,42,-968,1.80742386,29,919,-16.53479919,-19,64,,2.616696207
-1.24,21,-968,1.339631731,21,898,-12.40738951,-11,50,,1.339631731
-0.3,5,-968,-0.457832172,-7,876,15.01832551,11,41,,0.327026389
-0.89,15,-970,0.064089062,1,894,6.483058533,5,44,,0.961246138
-1.48,25,-968,1.59113655,25,900,-14.03621065,-13,52,,1.59113655
-1.95,33,-968,1.206714301,19,902,-8.530745661,-9,60,,2.095247665
-1.95,33,-968,0.443652105,7,904,-0.842522291,-1,68,,2.090616279
-2.29,39,-974,0.570402405,9,904,-0.842522291,-1,68,,2.470293608
-2.73,46,-966,0.950614847,15,904,-2.454025936,-3,70,,2.912973954
-4.01,68,-970,1.447823457,23,910,-6.604820052,-11,95,,4.273490462
-2.72,46,-970,0.965565529,15,890,-5.000632904,-7,80,,2.958715228
-2.72,46,-968,0.446616253,7,898,2.260496625,3,76,,2.932403174
-4.01,68,-970,0.432644979,7,927,-0.603089784,-1,95,,4.195402518
-3.77,64,-970,0.441697768,7,908,0.658541638,1,87,,4.03179167
-2.18,37,-972,0,0,875,5.12817905,7,78,,2.421344797
-1.96,33,-964,-1.220238421,-19,892,22.8736117,27,64,,2.1187157
-2.6,44,-970,0.697147121,11,904,-0.75384657,-1,76,,2.786527053
-2.31,39,-966,0.190984778,3,900,2.385938451,3,72,,2.481258999
-1.48,25,-968,0.571667071,9,902,-1.023027796,-1,56,,1.587610339
-1.94,33,-972,1.584099718,25,904,-17.16187867,-21,68,,2.090616279
-1.47,25,-972,0.825711559,13,902,-1.301949628,-1,44,,1.587610339
-0.18,3,-976,0.317600104,5,902,-1.636573215,-1,35,,0.190561311
-1,17,-972,0.959100901,15,896,-4.085607226,-3,42,,1.086952145
0.29,-5,-972,0.950614847,15,904,-13.57040265,-7,29,,-0.316897463
0,0,-974,0.571667071,9,902,-2.121091437,-1,27,,0
-0.06,1,-970,1.695757352,27,912,-24.67680547,-17,37,,0.062824148
-0.18,3,-976,1.558256755,25,919,-20.37638756,-13,35,,0.187036263
0.77,-13,-972,1.104201115,17,882,-11.97610444,-7,33,,-0.844432496
1.36,-23,-972,-0.063946006,-1,896,52.59452038,17,13,,-1.470435843
-0.89,15,-970,2.757658881,46,955,-35.1341109,-19,27,,0.899857611
0.65,-11,-968,2.333443486,37,908,-54.86567864,-27,19,,-0.69407629
3.54,-60,-970,-0.472391556,-7,849,-23.74943896,11,-25,,-4.042441253
3.65,-62,-972,-1.9904153,-31,892,-51.91110573,37,-29,,-3.976037998
1,-17,-974,1.441489929,23,914,83.65961262,-9,-1,,-1.06555107
1.24,-21,-972,2.063252121,33,916,-47.8622933,-21,19,,-1.313316402
3.06,-52,-972,0.329660606,5,869,0,0,-11,,-3.424424757
1.59,-27,-974,0.700245245,11,900,#DIV/0!,1,0,,-1.718353983
-0.18,3,-974,2.403895447,39,929,-39.55957546,-19,23,,0.18502297
1.95,-33,-970,0.80518309,13,925,44.99989477,-1,-1,,-2.043194334
3.63,-62,-976,-0.322607207,-5,888,-30.96368413,15,-25,,-3.993890247
3.66,-62,-968,-1.647866706,-25,869,-41.30851742,29,-33,,-4.080921616
1.69,-29,-982,2.38339503,39,937,49.085502,-15,-13,,-1.772725175
2.18,-37,-970,2.39360137,39,933,83.15703213,-25,-3,,-2.27098457
3.3,-56,-970,1.196108919,19,910,27.8972058,-9,-17,,-3.521445142
4.44,-76,-978,-0.730264163,-11,863,-30.96368413,21,-35,,-5.03275114
4.84,-80,-945,-1.25541297,-19,867,-32.73514972,27,-42,,-5.271867415
1.78,-31,-996,2.256488535,37,939,81.8697062,-21,-3,,-1.890862773
2.18,-37,-974,2.121091437,35,945,44.99989477,-13,-13,,-2.242176293
5.85,-99,-966,0,0,873,-26.56498906,27,-54,,-6.469804856
6.18,-101,-933,-1.838824331,-27,841,-20.18575581,25,-68,,-6.848130221
3.66,-62,-970,1.164136319,19,935,2.121091437,-1,-27,,-3.793729562
3.54,-62,-1003,2.363241115,39,945,36.11925639,-27,-37,,-3.753699661
4.83,-82,-970,1.580604585,25,906,26.56498906,-21,-42,,-5.171607986
5.72,-95,-949,-0.329660606,-5,869,-12.63333239,13,-58,,-6.238845667
4.77,-80,-958,0.194002573,3,886,-1.39717776,1,-41,,-5.159430619
2.87,-50,-996,2.130099478,35,941,53.53064043,-23,-17,,-3.041541727
3.87,-66,-976,0.44267278,7,906,5.906127303,-3,-29,,-4.166495142
5.62,-93,-945,-0.723557516,-11,871,-16.88675164,17,-56,,-6.094584381
5.41,-91,-960,0,0,873,-10.38883352,11,-60,,-5.950907009
3.03,-52,-982,1.321972568,21,910,35.53759469,-15,-21,,-3.270480275
3.58,-62,-992,1.898946116,31,935,28.73972809,-17,-31,,-3.793729562
4.86,-82,-964,0.19444149,3,884,-1.363924342,1,-42,,-5.299589151
5.98,-99,-945,-1.123300087,-17,867,-20.07147893,19,-52,,-6.51419505
5.48,-91,-949,-0.455751204,-7,880,-18.1037207,17,-52,,-5.903905939
3.1,-54,-998,1.995767203,33,947,39.55957546,-19,-23,,-3.263588188
4.99,-85,-974,1.444649753,23,912,7.969591758,-7,-50,,-5.324672526
7.01,-117,-951,-0.196891478,-3,873,-4.820754805,7,-83,,-7.633312737
6.92,-115,-947,0,0,873,-3.44737879,5,-83,,-7.504328606
6.66,-111,-951,0.328150166,5,873,-2.385938451,3,-72,,-7.24613195
4.84,-82,-968,1.074957711,17,906,11.56010376,-9,-44,,-5.171607986
4.38,-76,-992,1.409127423,23,935,21.12466975,-17,-44,,-4.646969961
7.13,-119,-951,0.064522096,1,888,-3.764026063,5,-76,,-7.632659296
7.09,-119,-957,0.06423276,1,892,-2.147580406,3,-80,,-7.598832956
6.15,-105,-974,0.933071341,15,921,0,0,-72,,-6.503995331
6.55,-111,-966,1.454212875,23,906,8.027218739,-11,-78,,-6.984855706
7.08,-119,-958,1.73764956,27,890,9.22986466,-13,-80,,-7.615708786
5.96,-101,-968,0.940216124,15,914,9.18881459,-11,-68,,-6.30577339
6.55,-111,-966,1.214792564,19,896,7.124999688,-9,-72,,-7.062028815
5.72,-97,-968,0.952722252,15,902,9.462300081,-11,-66,,-6.137916808
5.13,-87,-970,0.952722252,15,902,1.145760159,-1,-50,,-5.509256284
4.82,-82,-972,0.950614847,15,904,4.085607226,-3,-42,,-5.182987348
4.63,-78,-964,0.827546218,13,900,1.301949628,-1,-44,,-4.953245895
4.48,-76,-970,0.697147121,11,904,1.245361355,-1,-46,,-4.805590006
4.73,-80,-966,0.570402405,9,904,-4.085607226,3,-42,,-5.057236707
4.71,-80,-970,0.572937358,9,900,1.245361355,-1,-46,,-5.079595982
4.72,-80,-968,0.695608317,11,906,0,0,-41,,-5.046130532
4.63,-78,-964,0.950614847,15,904,0,0,-44,,-4.931437197
4.5,-76,-966,0.823885015,13,904,4.398695069,-3,-39,,-4.805590006
4.62,-78,-966,0.698692749,11,902,1.39717776,-1,-41,,-4.942317547
4.63,-78,-964,0.695608317,11,906,0,0,-42,,-4.92060453
4.73,-80,-966,0.954839021,15,900,-1.39717776,1,-41,,-5.079595982
4.59,-78,-972,0.698692749,11,902,4.085607226,-3,-42,,-4.942317547
4.6,-78,-970,0.698692749,11,902,0,0,-42,,-4.942317547
4.25,-72,-970,1.584099718,25,904,15.75113683,-11,-39,,-4.55375733
4.36,-74,-970,1.333693164,21,902,12.38072798,-9,-41,,-4.690026349
4.72,-80,-968,0.823885015,13,904,1.193486633,-1,-48,,-5.057236707
4.49,-76,-968,1.83739391,29,904,11.07017669,-9,-46,,-4.805590006
4.84,-82,-968,2.343756968,37,904,30.11366273,-29,-50,,-5.182987348
5.26,-89,-966,1.72217875,27,898,17.47473339,-17,-54,,-5.660037823
5.83,-99,-970,-0.063803588,-1,898,-6.054177737,7,-66,,-6.291152421
5.62,-95,-966,0.063803588,1,898,-8.530745661,9,-60,,-6.038881818
4.72,-80,-968,0.316897463,5,904,-4.085607226,3,-42,,-5.057236707
4.49,-76,-968,0.444635773,7,902,1.245361355,-1,-46,,-4.816195349
4.72,-80,-968,0.701804656,11,898,4.085607226,-3,-42,,-5.09084973
4.6,-78,-970,0.572937358,9,900,-1.363924342,1,-42,,-4.953245895
4.61,-78,-968,0.444635773,7,902,1.245361355,-1,-46,,-4.942317547
4.13,-70,-970,0.445623813,7,900,-1.548154079,1,-37,,-4.44737445
4.72,-80,-968,0.445623813,7,900,0,0,-41,,-5.079595982
4.49,-76,-968,0.063946006,1,896,0,0,-42,,-4.848293431
4.37,-74,-968,0.318305867,5,900,-4.184906339,3,-41,,-4.700401982
4.26,-72,-966,0.190139719,3,904,-8.130083342,5,-35,,-4.55375733
4.48,-76,-970,0.316897463,5,904,-4.635452587,3,-37,,-4.805590006
4.71,-80,-970,0.574213302,9,898,1.301949628,-1,-44,,-5.09084973
4.83,-82,-970,0.446616253,7,898,1.193486633,-1,-48,,-5.217427059
5.05,-85,-962,0.697147121,11,904,-1.39717776,1,-41,,-5.3715191
4.73,-80,-966,0.700245245,11,900,-1.363924342,1,-42,,-5.079595982
4.62,-78,-966,0.701804656,11,898,0,0,-42,,-4.964222557
4.62,-78,-966,0.701804656,11,898,0,0,-44,,-4.964222557
4.51,-76,-964,0.698692749,11,902,0,0,-42,,-4.816195349
4.51,-76,-964,0.572937358,9,900,6.483058533,-5,-44,,-4.826847494
4.63,-78,-964,0.698692749,11,902,0,0,-42,,-4.942317547
4.63,-78,-964,0.570402405,9,904,0,0,-42,,-4.931437197
4.62,-78,-966,0.446616253,7,898,0,0,-42,,-4.964222557
4.84,-82,-968,0.825711559,13,902,0,0,-46,,-5.194416761
4.49,-76,-968,0.700245245,11,900,0,0,-42,,-4.826847494
4.9,-83,-968,0.571667071,9,902,1.363924342,-1,-42,,-5.257410449
4.62,-78,-966,0.572937358,9,900,4.085607226,-3,-42,,-4.953245895
4.62,-78,-966,0.829389049,13,898,3.731388274,-3,-46,,-4.964222557
